ADM3_PCODE,young,elderly,working,dependency_ratio
NE004001002,44521.70195270909,2599.052210285389,36875.81935974113,1.2778225672305512
NE004002001,13931.21515111635,715.7323107810976,11191.64789833216,1.3087391235816324
NE004002002,49188.65609656971,2368.9457588013947,44955.35527202798,1.1468622935664168
NE004003001,51471.27205775277,2644.68636522559,41354.18489833268,1.3085969063595355
NE004003002,5427.360003105571,278.86059410692815,4359.229303684735,1.3089975772527473
NE004003003,31139.895149568056,1600.0215236463555,25013.376491248524,1.3088963293168032
NE004003004,33567.181506419,1724.6993328751835,26960.997829232136,1.3089975772717652
NE004003005,30942.848882693623,1589.8597505238413,24853.146560059842,1.3089975772121762
NE004003006,45310.649412690145,2331.138624090477,36747.272200336825,1.2964714163557407
NE004003007,13047.888581101493,670.407336054709,10480.000999426296,1.3089975771860307
NE004003008,83819.02830244748,4315.314262736942,67330.14610739521,1.3089878406710331
NE004003009,24698.496150523195,1273.4406872968088,19842.561134049873,1.3089004318727844
NE004003010,11195.626483124963,575.2084721503893,8993.292984420888,1.3088459339272065
NE004003011,22390.99391507893,1151.1345410253064,18034.90520111183,1.305364691057699
NE004003012,22539.384341533554,1143.1992175322562,18210.77440556656,1.3004709756783688
NE004004001,26972.60792173812,1583.808197256234,22308.496976180853,1.2800690315212409
NE004004002,93207.96728267483,6026.034807587757,82027.50477437297,1.209764972898033
NE004005001,80868.35875715749,4234.365300589279,70898.39422323192,1.200347694614787
NE004005002,74493.28374939536,3904.758901331724,65700.11130972115,1.1932710780526046
NE004005003,57026.15663727502,2991.2517182476695,50385.30719606863,1.1911688485290333
NE004005004,57340.762400099964,3013.350028452535,50542.11989812545,1.1941349620911126
NE004005005,134971.94474066127,7089.791242427168,118794.69422982418,1.1958592671508634
NE004006001,80080.04767458259,4308.983702212407,66117.61994261899,1.2763470834254635
NE004006002,34570.77648770055,1859.1861334221849,28557.84506097725,1.2756551673747365
NE004006003,45087.704561619925,2424.9876048353035,37214.195621515304,1.276735701872483
NE004006004,48474.457992080774,2607.141652928557,40008.82971811916,1.2767581557596908
NE004006005,37227.75799912161,2002.2315489718785,30722.88616593672,1.2768979234636109
NE004006006,17081.839355090688,918.4777658776311,14107.150126603374,1.2759711890371948
NE004007001,44524.06438158458,2358.221889129044,38335.25442569165,1.2229548746465055
NE004007002,31549.941692624794,1696.684808696786,26044.016901282608,1.2765552498041983
NE004007003,40091.879225859724,2156.2863090283913,33084.97673476681,1.276959203374392
NE004008001,21567.171367293195,1297.624974826229,17478.381786520335,1.3081758152092315
NE004008002,34381.48921977737,2042.8333195170753,27899.821576304184,1.305539622885269
NE004008003,27730.320509281195,1665.8841558062381,22470.99528621743,1.3081843634722123
NE004008004,24526.498840113258,1474.2051243317005,19911.96376017305,1.3057830095317025
NE004008005,66644.09814719722,4007.2990393449004,54068.27605191042,1.3067070442325628
NE004008006,67841.98059902628,4081.826385782702,54980.22984683744,1.3081758149278846
NE004008007,63005.58077896756,3790.4927571268777,51062.31725743922,1.3081285206727076
NE004008008,19493.984111486432,1172.0666846892993,15797.562409906404,1.3081797216522706
NE004009001,8001.931106547447,467.08645223453055,6829.114653824394,1.2401340419785187
NE004009002,27020.912650692557,1572.3577831238888,23067.191908827706,1.2395644232219671
NE004009003,9291.523549075016,545.4616569120346,7942.89584074127,1.238463326628367
NE004009004,54673.809524988355,3145.4549022477995,46683.34608837042,1.2385415629330794
NE004009005,35884.54476573402,2092.4884430520765,30627.95811526656,1.2399466221633748
NE004009006,62720.65233273533,3606.8383660608133,53417.286442550234,1.2416858870233085
NE004009007,114123.67269819307,6677.3071675839965,97289.7187364235,1.2416623404272562
NE005001001,114994.54137964356,5302.675921565842,106847.25803482473,1.1258802473152931
NE005001002,50984.957243974444,2350.3445027853036,47377.91660207847,1.1257418133160362
NE005001003,51216.309286276104,2399.7177668451477,47514.53318107026,1.1284132130436635
NE005001004,37890.77780093254,1747.067711024837,35210.2948577245,1.1257459124418994
NE005001005,9606.525354965439,453.0815783469041,9076.28090709494,1.1083401931124384
NE005002001,44538.7107808825,2040.759301869725,39670.92358430858,1.174146348868375
NE005003001,35136.84272211579,1911.773890215978,36501.56057132045,1.0149871959567982
NE005003002,36587.3578964112,1990.8083579840659,38011.80496298444,1.0148996158420351
NE005003003,69630.73736172689,3789.6943146910016,72266.25918420065,1.015971111625902
NE005003004,45906.45254354012,2536.6807957131246,47342.92522781127,1.023239124032743
NE005004001,22628.504884823004,1259.1052033601234,20630.051038630078,1.1579035865424288
NE005004002,39014.10739060011,2157.058957555455,35392.31751948794,1.1632797520390024
NE005004003,66763.08468900221,3709.622821998567,60851.560646519254,1.1581084652926128
NE005004004,22776.328326557697,1267.347544575718,20762.427817314976,1.1580377826085453
NE005004005,70794.52294925398,3929.9375103654324,64506.265796927604,1.1584062344402284
NE005004006,20985.71050946089,1167.6146307642982,19129.823618600087,1.1580517197599942
NE005004007,24699.062199565396,1375.1462451110594,22554.973353054094,1.1560292285224905
NE005005001,42639.44990330131,2350.127472289469,42166.21119409989,1.0669580240087104
NE005005002,105967.83900904942,5838.134989091251,105091.56052059315,1.0638910816842595
NE005005003,45846.58400259501,2533.186952533545,45517.75552694184,1.0628769014432773
NE005006001,30129.992550526116,1774.58567978206,28808.301634754072,1.107478623169468
NE005006002,73181.43074927956,4309.743742553275,69975.76991395172,1.1074000984501164
NE005006003,42534.653330496585,2504.759126053432,40670.64417842273,1.1074182218250943
NE005006004,51586.489716165226,3037.9399144486893,49325.97294240008,1.1074171754179294
NE005007001,18094.760893629762,939.4497027733062,16418.232949300163,1.159333690487953
NE005007002,116196.92073004307,6033.636904006049,105305.38420000143,1.1607246729369747
NE005007003,34241.14421031448,1793.32856683636,31088.111445444585,1.159107810083171
NE005007004,74208.57691205073,3855.5543145659194,67336.074271105,1.1593210930640077
NE005007005,60976.14886363115,3171.699153445445,55148.16465005969,1.1631909860305234
NE005007006,53987.25874032597,2803.4408683359493,48996.5334417351,1.1590758696468877
NE005008001,62327.81478061416,3597.281826082741,62783.09808417334,1.0500452927364476
NE005008002,53825.97146745805,3107.9670629565967,54342.547649110216,1.0476862236573272
NE005009001,39115.6243273827,1919.3610375838766,35594.48354660475,1.1528467693944326
NE005009002,79740.04346363782,3912.777828957005,72562.61478017722,1.152836368231968
NE005009003,40396.95370019689,1982.347873944471,36761.61920468775,1.152813790333187
NE005009004,77444.16477839209,3800.9752410074716,70477.85509991176,1.1527754342725633
NE005009005,19569.447172347267,960.2134369063315,17807.49070168732,1.1528665634686164
NE005009006,36144.47570492413,1768.7510903072885,32861.363998764486,1.153732596025438
NE005010001,11833.06442675221,780.4799140634573,13180.896589686217,0.9569564752283625
NE005011001,59697.67022560292,3160.631948931709,56405.07352807298,1.1144086558676296
NE005011002,68281.9855784824,3615.304341134905,64540.648108412155,1.1139846287079087
NE005012001,31910.25296367603,1353.7771039829008,27908.87780788172,1.1918798848395427
NE005013001,26395.072597570106,1295.143201905422,24018.654175037358,1.1528629205317438
NE005013002,44370.03912887165,2177.131899656059,40375.286763736556,1.1528629208482672
NE006001001,47966.62077216615,1874.5291903498755,40974.04299855389,1.2164079088869773
NE006001002,37552.705268677666,1443.7002408267135,31756.38506163305,1.2279862910661854
NE006002001,25452.71999173932,1408.821245693538,26484.29270488183,1.0142442366407425
NE006002002,14918.669717400922,826.3351017358731,15527.87899217185,1.0139829674789715
NE006003001,47565.43047305078,2495.7849744649407,46445.72724386659,1.077843289753345
NE006004001,41138.69032022577,2300.772812664622,39806.22958200996,1.0912729889022807
NE006005001,27356.02877043601,1170.7438376592586,23962.180810461934,1.1904915013261408
NE006006001,56196.93014736132,2732.32843333437,59494.708349602326,0.9904957972802565
NE006006002,16295.84256070386,792.4510182190263,17255.104613410567,0.9903326558589488
NE006006003,26260.4005783295,1276.8558759452756,27802.845787262784,0.9904474047361841
NE006006004,59373.303148908744,2887.6828490920466,62866.05551336177,0.990375258787592
NE006007001,81796.18282132885,5007.542308773038,79106.15855277108,1.0973067927725986
NE006007002,60687.345498309274,3707.5406010401784,58819.499889368926,1.0947880587299625
NE006008001,21396.565696305104,1333.4984011217216,23350.551723369543,0.9734272820062866
NE006008002,19577.2307551512,1235.5330223553797,20936.431959167472,0.9940931586670505
NE006008003,28828.768508697376,1815.364088118914,30827.161958761782,0.9940627242238408
NE006008004,31217.629554817817,1966.8528186990295,33385.798904164825,0.9939699951100207
NE006008005,22515.841932523894,1411.5567524652597,23831.341746782728,1.004030697861122
NE006008006,16269.20642995288,1025.4926243844734,17400.48066709556,0.9939207649040271
NE006008007,22963.33241250644,1447.510554681794,24561.576015897608,0.9938630546911236
NE006008008,51499.1850822858,3158.160585062016,57886.99762982632,0.9442076442946418
NE006008009,18397.930140456774,1159.727063292625,19678.422606330445,0.9938630547276592
NE006008010,20784.615195035665,1309.9709988160625,22224.984617970294,0.9941328002534079
NE006008011,26166.822680929836,1648.3851428364724,27965.008034498413,0.9946432981336066
NE006009001,24057.161160780528,1395.6826213981644,25299.29286772683,1.0060693757432146
NE006009002,29699.66788649454,1748.0740773520788,31215.75322402893,1.0074317841428573
NE006009003,38224.19217237533,2246.1680578684613,40178.64925178595,1.007260348067696
NE006009004,71228.924487731,4192.3907571132695,74863.19484859658,1.007455204087622
NE006010001,14315.303889939345,833.6518154131697,13824.613106964638,1.0957959971929119
NE006010002,23147.342563373342,1348.6951735160624,22359.959405140806,1.0955314047331182
NE006010003,58219.85896988447,3381.73134056669,56254.04402273359,1.0950606552936266
NE006011001,33236.166430835525,1936.381124074171,34499.13880475737,1.0195195814586382
NE006011002,67778.48495359061,2896.049744091111,59444.42607426626,1.1889177735417151
NE006011003,63363.25262588217,3691.0900924778384,65777.93549247773,1.0194047930559973
NE006011004,15005.422924405379,874.3230698577503,15577.96393532645,1.0193723685707297
NE006011005,60019.93376446043,3496.1487484769646,62313.87824790962,1.0192927209608897
NE006012001,17472.404046053067,1131.3921240157852,18479.389925518928,1.0067321618869098
NE006012002,2161.6801764967704,142.01530311597622,2288.5518032006657,1.006617143815972
NE006012003,13726.145591669954,900.9596299232941,14527.115619006723,1.0068829632260725
NE006012004,33953.62582311101,2223.619016961452,35934.247208151755,1.0067622853071925
NE006012005,15517.697423713811,1019.4162779373789,16428.398916721686,1.0066174911797916
NE006012006,8611.7396231366,565.5796113955976,9115.94684761921,1.0067324204428656
NE006012007,18156.240406168632,1182.8100314115388,19209.46587948913,1.0067458699218392
NE006013001,10973.547163016836,489.7696158818483,10895.958103979956,1.0520705631853973
NE006013002,91122.82260623826,4071.0929386996722,90565.5830839047,1.0511047608090294
NE007001001,55811.56434804128,2244.1877784201324,47834.21018360526,1.2136868551528732
NE007002001,19681.27829830896,690.3143176547061,16132.546113494069,1.2627636377201392
NE007002002,104023.3989024582,3648.4465622456723,85268.42212267709,1.26273997787592
NE007002003,31893.55272485374,1294.679681970774,29777.97754808088,1.1145227157632611
NE007002004,4084.878293953335,165.97198821399866,3818.8229668089716,1.1131310142191184
NE007002005,46665.55303099367,1637.1851794420593,38257.32802047619,1.262574798338844
NE007002006,14450.369428794716,587.0961217875738,12665.272736754752,1.1872989917495744
NE007003001,26858.045873836178,1111.362100991617,24297.930335739933,1.1511024843826911
NE007003002,68282.79696673415,2823.363460355379,61782.63441998,1.1509085213772363
NE007003003,47583.73625878548,1963.70334562972,42983.4681480817,1.1527092098227174
NE007003004,30526.333813921607,1262.1876274858655,27605.6013748744,1.151524323260721
NE007004001,10310.879452289397,383.9511308849229,8765.948586901428,1.2200425860533948
NE007004002,56774.1253738316,2141.111497858513,48635.87702413665,1.2113534385830462
NE007004003,7457.0572034526695,275.9000857100617,6315.884154137975,1.2243665495505223
NE007004004,58242.784227336735,2191.2337449601982,49844.827690219434,1.2124431114074312
NE007004005,39082.324238377885,1469.301392837262,33435.09813623509,1.2128460178577303
NE007004006,39753.019955473115,1495.6113130152905,34021.69684542606,1.2124213397085146
NE007005001,36807.79139666206,1512.1474741198015,31875.459667607476,1.2021768241266622
NE007005002,16988.09317347285,673.9561756979281,14614.591543000417,1.2085215859234824
NE007005003,17704.30777733352,702.188485560831,15232.522467207606,1.2083682333323085
NE007005004,26830.535368804634,1064.1532059328156,23083.58285787085,1.2084210993799929
NE007005005,47028.248313488286,1865.417501301442,40458.31891074109,1.208494745485067
NE007005006,18252.629758598396,723.9125906600744,15702.532949828574,1.2085019919964977
NE007005007,43187.86313644075,1712.8615957287325,37154.02769224195,1.2085022141904982
NE007005008,25698.488549114372,1035.3517431069363,22102.207407197617,1.2095552177071416
NE007005009,24941.092387950914,994.3782903131979,21541.166226203193,1.203995661419463
