ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
NE004003001,0.0,187.0,71.27859841869622,67.0,35.727108043199976,0.0,143.44752502441406,55.65388653385213,52.583027429348085,32.919415208409994,18,431,199.48566348077367,216.51535974130962,106.3554137268263
NE004003002,0.0,157.0,73.44340934371525,72.00000000000001,29.48798696448772,0.0,115.68075561523438,44.403484139125965,33.33301209483326,28.06736072258449,14,180,61.49490174267704,44.0,41.96485089799724
NE004003003,0.0,222.0,83.31445161318457,79.99999999999999,43.72960823880365,0.0,160.95896911621094,51.85401778636342,45.59334850311279,35.57201843053549,34,321,141.5121242316741,134.41888816644993,55.95748459451426
NE004003004,0.0,181.0,74.95713705828788,72.0,38.05486171305842,0.0,124.00936126708984,43.07653936635613,40.11857841038468,25.75094455332582,3,215,86.10166098013187,80.0,43.25586058559002
NE004003005,0.0,141.0,55.13873591557408,51.999999999999986,30.09247853766669,0.0,104.144287109375,31.50557369849394,28.76646137237549,21.85641457518143,0,132,44.22703288094196,38.0,31.67271809897824
NE004003006,0.0,166.0,69.94014907449308,69.99999999999999,31.28013141937296,0.0,136.39599609375,46.12823474211276,41.654809761150965,29.57341649613822,0,431,195.897348841798,198.58333333333331,90.86736308353701
NE004003007,0.0,146.0,58.22874923899073,59.00000000000001,27.968197624600467,0.0,122.5938720703125,40.08369872869049,41.69707622644615,25.062055790876048,12,229,80.10424135831703,69.0,51.39065409693751
NE004003008,0.0,208.0,80.82150954730764,77.0,38.909635594944284,0.0,191.26443481445312,51.022821200204035,42.39933227959322,35.31682066513899,8,295,132.45170220982607,132.4447327451998,61.443532679807156
NE004003009,0.0,141.0,53.616619409717735,51.0,26.547162554448523,0.0,121.91364288330078,42.770608884344256,41.71874692572922,26.357437835693062,0,229,108.1409331099368,110.0,41.820101881518816
NE004003010,0.0,180.0,92.28328875018573,91.0,34.679207236228976,0.0,121.96704864501953,50.2044744827751,43.310205821749534,27.04960429838612,18,219,101.12284886312975,97.0,43.30350276988906
NE004003011,0.0,120.0,47.53264200944808,44.99999999999999,25.435353065566876,0.0,99.39725494384766,29.17464133694172,24.804770079003756,22.880840357047294,0,296,99.5306371701809,82.73864783047426,77.42447119027811
NE004003012,0.0,271.0,92.14634682481038,80.56021671826626,53.718030788083304,0.0,172.19686889648438,51.81783984324724,47.45705660221352,32.199757535528434,60,418,199.29980497067572,186.5623033784708,74.46284893436179
