ADM3_PCODE,UI_max,MNDWI_max,NDSI_min,UI_median,OSAVI_mean,BRBA_mean,VARI_min,VARI_median,BRBA_min,MNDWI_mean,NBAI_max,NBAI_mean,SR_median,ARVI_max,MNDWI_min,BRBA_max,UI_min,SR_min,SAVI_median,SR_mean,NDSI_max,OSAVI_median,BRBA_stdDev,VARI_mean,NDVI_stdDev,NDMI_max,NBAI_median,NDVI_median,NDVI_max,NDMI_median,NDMI_min,BRBA_median,NDMI_stdDev,NBAI_stdDev,MNDWI_stdDev,NDVI_min,EVI_min,SAVI_stdDev,SAVI_max,OSAVI_stdDev,UI_stdDev,NDSI_stdDev,NDSI_mean,SR_max,ARVI_mean,NDSI_median,NDVI_mean,EVI_median,SR_stdDev,EVI_max,UI_mean,OSAVI_min,EVI_mean,EVI_stdDev,ARVI_stdDev,ARVI_min,SAVI_mean,MNDWI_median,OSAVI_max,VARI_stdDev,NDMI_mean,NBAI_min,SAVI_min,ARVI_median,VARI_max
NE001001001,0.17302273857323874,0.35168612703903324,-0.5282060948566978,0.013690893628635127,0.09123762228762909,0.6875141200877335,-0.3659968684759916,-0.23925626241661593,0.44069598049708636,-0.3548583654942551,-0.39448929567227126,-0.6091964239601537,1.2304189021763328,0.689318334097401,-0.5282060948566978,3.1189532644070055,-0.6205509591364334,0.9294407510460698,0.10056495539993232,1.2432947216900847,0.35168612703903324,0.08688838255170427,0.03349150021540836,-0.2396169389237916,0.019515856620842823,0.5183964883517995,-0.6123093545928232,0.10448669316067932,0.3812860511276593,-0.08008632214225027,-0.27396347216289674,0.6952361623533858,0.019572321124861746,0.06749353313563469,0.025593985325986664,-0.03656979304271233,-0.03084016710505946,0.015266410793148987,0.28534072810653893,0.015025666890942703,0.03838571972055607,0.025593985325986664,-0.3548583654942551,2.232511572828076,0.5011880893326345,-0.35743636154581115,0.10801700544612015,0.10642542650753341,0.050298333823778414,0.36534544137139585,0.006769763822386699,-0.02961488173065483,0.11180966844272835,0.019799887755460845,0.025057777838289184,0.28107716425532353,0.10313274479214864,-0.35743636154581115,0.27869151621739124,0.01597291523668688,-0.07924604664378526,-0.8758154750768542,-0.03163675611614312,0.502933064502335,-0.07507021427383993
NE001002001,0.20392730238753265,0.2350773765659544,-0.5467501609070804,0.07620127702994564,0.08497250353046411,0.6340671177486843,-0.39746450785812665,-0.2685640905452224,0.40843452796733104,-0.41164070058736607,-0.4367529386789396,-0.6718528967814066,1.2269237736249747,0.787231201491084,-0.5467501609070804,2.1696352600828184,-0.4425429708023718,0.659012629161883,0.09278310920977997,1.2308265405144336,0.2350773765659544,0.08404427675644291,0.03164740724159737,-0.2680786971361182,0.013982337532322767,0.30164837934568917,-0.6689389563444524,0.10356372571930376,0.5038482425422744,-0.12299859829598081,-0.27931837707139495,0.6289192985888342,0.025995812277801428,0.0245072402737366,0.028950339052568462,-0.20553633217993078,-0.125502145219031,0.01318923213924315,0.39031537412597556,0.011681027070965055,0.03301131055195743,0.028950339052568462,-0.41164070058736607,3.0310247216455934,0.5261891679138517,-0.4121298308046708,0.10324507598264683,0.09958717716445088,0.03631395807206796,0.5027782112001107,0.06780735848087899,-0.11989061787876815,0.09815545324825967,0.013387183447624995,0.027767291938674565,0.11526727682716571,0.09268476258815082,-0.4121298308046708,0.3876889381997377,0.027060625481150756,-0.12399475116224189,-0.9338404315805408,-0.10604137320125208,0.5253974064212845,0.02612106740835992
NE001002002,0.2812743358507737,-0.14167894586199944,-0.5912574139330199,0.056653836050569374,0.0898913414344573,0.642881447728142,-0.37969457447624894,-0.2646485547495211,0.35076634515994337,-0.4028997091911828,-0.5307986695747432,-0.7006769341506025,1.2341861408859183,0.8391825503921735,-0.5912574139330199,1.0876077631376713,-0.5905120428505553,1.042913108924428,0.09175237948735769,1.2527181254894448,-0.14167894586199944,0.087814407063687,0.04705826968781042,-0.26489854626695797,0.01843382276219949,0.36936961011494607,-0.7021506156342623,0.10738576682496442,0.6693270662695457,-0.11525838776641961,-0.38532246367314127,0.638650422182062,0.038451679492774296,0.041004853720391796,0.029837707783460562,0.02100584148046372,0.023890440274265182,0.014422660897000653,0.5199997589664482,0.013837915295756023,0.044943483715225094,0.029837707783460562,-0.4028997091911828,5.048272464991908,0.5218868755968179,-0.4072277613062084,0.11176997855637942,0.09956945733493028,0.051011365721892396,0.7580029724573367,0.04906339903732289,0.017418878878958953,0.10483925286091964,0.017683565489479646,0.024270021129276734,0.3189809278082489,0.09550299862693072,-0.4072277613062084,0.5157236087205966,0.02370261994329532,-0.10933468364964152,-0.9438235966919751,0.019171604236145792,0.5215027414494657,0.022955038478352154
NE001002003,0.3025842396332312,-0.13057340092909983,-0.5975057064408349,0.08401675683613422,0.08135083359270806,0.60610299896065,-0.38331326126830184,-0.2529319493957095,0.33003001916886693,-0.41855269288738683,-0.5259264733878173,-0.6694604615710233,1.203492150748449,0.8866423374209489,-0.5975057064408349,1.0419118142039716,-0.653047342419503,1.0525926891815534,0.08789426257654644,1.223036776205924,-0.13057340092909983,0.08006642988940087,0.04778633706756465,-0.25123812185836364,0.020032332438844305,0.42574749265568673,-0.6513600078063051,0.09570024291891564,0.734617107964196,-0.14646040809926222,-0.39556288452834915,0.6113512785633847,0.0384593170421024,0.057162417051898305,0.03240080046266049,0.02562256479756056,0.026204584904531085,0.013526007188431688,0.5396240183296168,0.013672259007219023,0.03448720973427847,0.03240080046266049,-0.41855269288738683,6.536280822993561,0.5098788852900942,-0.41895211753402617,0.09985041191820675,0.09568203602892227,0.05356894337007508,0.8279584840282533,0.08096714239976205,0.02090146943663918,0.09554863005348489,0.01710860087629729,0.02954612852358891,0.3022683679426236,0.08813382473348588,-0.41895211753402617,0.5509154703947112,0.021464206871638122,-0.15037806023779898,-0.9294843953716989,0.022530537257108806,0.5136683269107214,0.062001151978935375
NE001003001,0.321004355776235,-0.16312732642668473,-0.6152475273283873,0.021430561514719997,0.07317831064547707,0.7209880066933767,-0.31796440443328117,-0.2236351425885154,0.344447128936136,-0.32433319654576365,-0.35204485108461825,-0.5056018075359446,1.1793530090665634,0.7816728072474269,-0.6152475273283873,0.8804755664069512,-0.5547623638507864,1.0458348776351405,0.08689779853211764,1.182475353791751,-0.16312732642668473,0.07322094174830111,0.027245485969330806,-0.22543543288700552,0.006000815570363449,0.33420041519881644,-0.5058613264433456,0.08393205790588301,0.5737417704742432,-0.08002315802399207,-0.46216528108146293,0.7207136894881825,0.01559513835836787,0.027981870734310264,0.02270363678155231,0.022403996596305348,0.01834520084870716,0.005765173107185919,0.45609957489366815,0.005039672030652875,0.01870379393931251,0.02270363678155231,-0.32433319654576365,3.6919915240701515,0.48250280981991783,-0.3232420103451393,0.08356851564856864,0.08790381537970945,0.014984045086720901,0.6532775065668414,0.02423960048430757,0.01657898478600882,0.09023877921271865,0.0055324285668102435,0.021779372387309967,0.2743136486458613,0.08684926225026192,-0.3232420103451393,0.4445931425737596,0.012279148598437165,-0.0799675309686097,-0.8763097518411048,0.015021277496665455,0.48241631822576925,-0.010292468472435217
NE001003002,0.30125567636443246,0.25397372120993106,-0.6142571945309724,0.05661939503293896,0.0779138271372147,0.657149669635885,-0.4123008104856441,-0.23730973708614478,0.34748647426284307,-0.37713716923148766,-0.38468783666145145,-0.5775272888721675,1.1959812110250043,0.7536012261597222,-0.6142571945309724,1.9153500118380553,-0.5713576855769443,0.9363504671376022,0.0888797089192436,1.200641785488123,0.25397372120993106,0.07716687581141903,0.04404897771177271,-0.24019950824233902,0.0074717129151664775,0.38751409255272223,-0.5644397564696603,0.09183207325016551,0.5423072490993254,-0.10735076010404479,-0.4051764301124594,0.6681936986668171,0.03316782387838926,0.051742649998876074,0.03933214508057123,-0.032870874329112176,-0.025654954151733227,0.008323821097827108,0.43507750022385466,0.00652950694775975,0.031210028807697,0.03933214508057123,-0.37713716923148766,3.36974366769909,0.5033056288596804,-0.3691407065399549,0.09111163261533449,0.0917574215893734,0.01848683489307278,0.6159049537105171,0.06293060738857503,-0.021372881772793204,0.093312176283279,0.008359606674358243,0.03817604520427613,0.18754247378178399,0.08948302053525285,-0.3691407065399549,0.42424051720179,0.026487158140300424,-0.1190058943963649,-0.9029816036362371,-0.01838991991296862,0.5019610003554683,0.06176484014790713
NE001003003,0.3879928214273622,0.02097283608130078,-0.675188741109411,0.07228017781454621,0.07794396351534189,0.6259014754005147,-0.46676668441175045,-0.26269534128827354,0.27502474961430806,-0.4187807944420598,-0.42485149782676507,-0.6424935193438264,1.2069515312557175,0.8392864691211904,-0.675188741109411,1.3621766046891013,-0.4636225018282575,1.0226300927793466,0.08692233366314116,1.2060673911183213,0.02097283608130078,0.07716652138976163,0.05042071689393118,-0.26808551144917264,0.010510819948151279,0.2663160166271768,-0.6347342654512749,0.09277446577764263,0.4187734262448782,-0.1347625552560782,-0.5376644450883802,0.6288940609298007,0.03940857622800294,0.06036337849117943,0.045764918454407395,0.011188448575018455,0.007973931113519793,0.01038274185887907,0.3429669330591091,0.008578962445617691,0.031207855127812968,0.045764918454407395,-0.4187807944420598,2.4409988983790436,0.5269149219054913,-0.4199277387478347,0.09328619972976746,0.09083037443207559,0.02586683798578373,0.45699963902326224,0.07560377365353171,0.0068297196284437785,0.0895908198154064,0.009659881087989576,0.0444094295448025,0.23553406041720765,0.08690446656162677,-0.4199277387478347,0.3307598463789199,0.03504847484747219,-0.14122570409867352,-0.9510930994494224,0.005604731552340804,0.5214499711809204,-0.09467661036426957
NE001003004,0.21405121945053396,-0.12482293371678574,-0.5406506471689596,0.04111696011192395,0.07720444141852008,0.693534374059199,-0.31521385806731234,-0.22948768190408342,0.4437524262831873,-0.3445163799900402,-0.37593431602566385,-0.5244912475806084,1.1911668595127733,0.6652639280904019,-0.5406506471689596,0.8511020545429604,-0.5253490988671955,1.0631823196013543,0.09080332113439833,1.195209701198895,-0.12482293371678574,0.0751721137454569,0.04666501203607166,-0.2309093507327322,0.009232171525043012,0.3781413962362445,-0.520528413474267,0.0868828742543154,0.44896242537625314,-0.0918665182381626,-0.32036058254807204,0.7001828813477002,0.026248963494512525,0.04531722927775585,0.04348609019451457,0.0306237209388079,0.03196352963193355,0.00716319232598167,0.39351889857958,0.00719245831872278,0.028921156289978406,0.04348609019451457,-0.3445163799900402,2.6295165558639386,0.47942147359534687,-0.3369131480938446,0.08883089300101696,0.09563476205859443,0.02245695257281495,0.5621257111710408,0.04340030018100487,0.026687446777743887,0.09607179701185696,0.006725402205372997,0.02600935222841992,0.3102570858984698,0.09065664854630896,-0.3369131480938446,0.3657153700959409,0.018802770441190986,-0.0947234141663131,-0.8024690154514315,0.03144285011168745,0.47948952961689784,-0.05508451043190102
NE001004001,0.33070750876037297,-0.0974140385162845,-0.6051713041476602,0.06440181186597527,0.0824723189829379,0.6470970186994651,-0.4159509601999366,-0.24802178111687428,0.32330078902390486,-0.38765813539184574,-0.36563562815233475,-0.5991416611384786,1.2053709407823334,0.8597919277895069,-0.6051713041476602,1.0593835885355318,-0.6669315017000701,0.9913525842597105,0.0955513835650927,1.218380273351,-0.0974140385162845,0.08022747210321539,0.04524495907366313,-0.24671585149781286,0.014586588980808463,0.46370207004159586,-0.5840323789727401,0.09567424493931419,0.7643399357093447,-0.11513731618776442,-0.4409423277590405,0.6543451490790966,0.027133691079899273,0.07318341546634086,0.03199280383843521,-0.004342483500230676,-0.0028058865415885093,0.008134970913210929,0.6020862665397225,0.008661555860766876,0.02631280996652431,0.03199280383843521,-0.38765813539184574,7.486800706008746,0.5053471114928986,-0.38867454735594764,0.09819128820835026,0.09572940954474636,0.03816799353427067,0.9580193939723641,0.06590366600555558,-0.0025369415723840013,0.09860943301283777,0.011162906168323829,0.030277057559816883,0.2611700713418141,0.09303837706683846,-0.38867454735594764,0.5928088280156951,0.02118838519106405,-0.11973123082575629,-0.9623455077976014,-0.0020203466062833054,0.5097828018319664,0.08623763585297337
NE001004002,0.3023882862372215,-0.07378656604063084,-0.5860322286099051,0.04882445399040954,0.0830520658920768,0.6427865619885438,-0.35541736713487115,-0.21973409385124934,0.3509275337453076,-0.3700958714345023,-0.4301884323956076,-0.6309038266675172,1.1989878047136058,0.8682191113749587,-0.5860322286099051,1.0995132842152264,-0.6295751047550686,1.0682491100835028,0.08796590336384319,1.2301000863885392,-0.07378656604063084,0.07986481119606481,0.07026466268155836,-0.21972787134342572,0.023090728551855295,0.4048720697428783,-0.6035294353904139,0.09159654243188027,0.709291256533923,-0.1073622948572484,-0.36602064787339267,0.6660194876518888,0.04342952559990379,0.11016247452666596,0.04620767227249446,0.03299849604709715,0.025635082137852212,0.012039396884364664,0.539016159291315,0.013990664472107223,0.03893450009110351,0.04620767227249446,-0.3700958714345023,5.879738036614576,0.47493540971285175,-0.35735358501122655,0.10252825425872256,0.09947838376639315,0.06376123145078519,0.7969261439699936,0.055761822716979076,0.021785185224515436,0.10293457867331396,0.01821797043450166,0.021841732705274827,0.2853287807027205,0.09007383026550517,-0.35735358501122655,0.5407700546273627,0.01667898544517631,-0.12040603132789705,-0.9501570124770944,0.018975516357884862,0.4785443882716384,0.08697337696877908
