ADM3_PCODE,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator,inhabitants_inside5km_VAC,inhabitants_inside5km_Battles,inhabitants_inside5km_Riots,inhabitants_inside5km_Protests,inhabitants_inside5km_ERV,inhabitants_inside5km_SD
NE004004002,215704.37581920624,54179.25600528717,0.25117365282704235,22528.909611701965,31650.346393585205,0.0,0.0,0.0,22528.909611701965
NE004005001,155408.177983284,5634.974708557129,0.036259190357171796,5634.974708557129,0.0,0.0,0.0,0.0,17.63256072998047
NE004005002,139895.7197227478,52399.54734325409,0.3745614765562669,48992.752115249634,14143.673563957214,0.0,0.0,0.0,41086.202998161316
NE004005003,128302.10824394226,40179.95999336243,0.31316679471055775,33843.84320926666,15930.335532188416,0.0,0.0,0.0,23516.480367660522
NE004005004,141015.76216316223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004005005,252102.58303260803,148878.95609474182,0.5905491102226635,44011.518562316895,25076.50942993164,97501.98657035828,97501.98657035828,0.0,39663.98711395264
NE004006001,143634.01641464233,70378.65566062927,0.4899859895128208,65475.68054103851,24820.27379989624,1836.876872062683,1836.876872062683,1836.876872062683,64052.32428359985
NE004006002,103615.22179889679,16409.968401908875,0.15837410871694524,16409.968401908875,0.0,0.0,0.0,0.0,0.0
NE004006003,106265.72784900665,102918.22865104675,0.9684987882196942,98908.51322364807,61300.7805519104,0.0,0.0,481.7720489501953,90356.7830953598
NE004006004,77470.94464874268,48624.78268623352,0.6276518623427252,44888.438245773315,13434.294864654541,6505.201499938965,6505.201499938965,10043.739742279053,38067.96559524536
NE004006005,69148.34202766418,59047.60059452057,0.8539264841794383,53796.306279182434,12915.895868301392,725.979941368103,725.979941368103,0.0,29161.304054260254
NE004006006,27541.741722106934,20734.335877418518,0.7528331391175485,16594.44127368927,10110.330226898193,2189.9475021362305,2189.9475021362305,0.0,11674.73989200592
NE004007001,132187.2710466385,132052.34371376038,0.9989792713639537,0.0,0.0,132052.34371376038,132052.34371376038,0.0,0.0
NE004007002,108317.22424983978,107585.22221565247,0.9932420532444691,0.0,0.0,107585.22221565247,107585.22221565247,0.0,0.0
NE004007003,150747.31451416016,149892.13285160065,0.9943270520916697,23363.102068901062,0.0,142111.92619228363,142111.92619228363,0.0,0.0
NE004008001,82431.18225574493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004008002,76688.5442147255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004008003,122852.71122837067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004008004,52967.832352638245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004008005,101797.77713108063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004008006,123555.12718296051,493.7480344772339,0.003996176004465533,0.0,0.0,493.7480344772339,0.0,0.0,0.0
NE004008007,100486.0058670044,12182.376104354858,0.12123455399828033,0.0,0.0,12182.376104354858,0.0,0.0,0.0
NE004008008,51013.74440097809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004009001,13356.826632499695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004009002,62061.995368003845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004009003,14431.259546279907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004009004,118471.73175621033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004009005,104452.33784627914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE004009006,170695.2988963127,6034.401657104492,0.03535189132988387,0.0,0.0,0.0,0.0,0.0,6034.401657104492
NE004009007,208019.14285469055,56071.02116203308,0.2695474098804496,50855.84268283844,5215.178479194641,0.0,0.0,0.0,0.0
NE005001001,211601.85561847687,79886.38600730896,0.3775315947670421,12087.858205795288,584.1983337402344,0.0,67214.32946777344,0.0,70703.48776245117
NE005001002,144218.35393714905,6690.185289382935,0.046389277832823865,6690.185289382935,0.0,0.0,0.0,0.0,133.203369140625
NE005001003,157890.8293209076,16713.922485351562,0.10585746212898217,4779.764738082886,4779.764738082886,0.0,0.0,0.0,16713.922485351562
NE005001004,91150.22414207458,24053.39175605774,0.263887357189227,24053.39175605774,0.0,0.0,0.0,0.0,3695.1436309814453
NE005001005,10276.353148460388,1527.0006265640259,0.14859363088283925,601.6829814910889,0.0,0.0,0.0,0.0,1527.0006265640259
NE005002001,98355.28319358826,10792.36987876892,0.10972842056208397,10792.36987876892,0.0,0.0,0.0,0.0,0.0
NE005003001,60841.597858428955,8673.25290775299,0.14255465360943678,6454.150272369385,0.0,0.0,0.0,0.0,2219.102635383606
NE005003002,57491.99902820587,36765.970277786255,0.6394971630704419,36765.970277786255,0.0,5505.453850746155,0.0,0.0,0.0
NE005003003,191515.6807384491,123899.99623584747,0.6469443951435828,123899.99623584747,95178.12688827515,104240.88533782959,0.0,0.0,304.7679748535156
NE005003004,131258.22483825684,52667.84773635864,0.4012536951589791,52667.84773635864,0.0,0.0,0.0,0.0,0.0
NE005004001,92803.64140892029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005004002,95720.85898303986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005004003,136259.20722293854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005004004,36189.15468502045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005004005,139123.37133216858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005004006,65288.99492740631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005004007,61922.43513202667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005005001,165006.21554279327,10352.476501464844,0.06273991841707319,0.0,0.0,0.0,0.0,0.0,10352.476501464844
NE005005002,190570.55895996094,54488.98681163788,0.28592552338100696,16555.673574447632,0.0,37933.31323719025,0.0,0.0,0.0
NE005005003,115096.46736240387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005006001,84895.41585826874,12526.047097206116,0.1475468017980866,11942.192764282227,0.0,0.0,0.0,0.0,744.1884965896606
NE005006002,146762.76316452026,7619.673336982727,0.05191830115954627,7619.673336982727,0.0,0.0,0.0,0.0,0.0
NE005006003,107991.20308113098,38174.24762058258,0.3534940488801043,12928.527696609497,25245.719923973083,0.0,0.0,0.0,0.0
NE005006004,127160.98242664337,15809.106866836548,0.12432356659367982,10938.084221839905,0.0,0.0,0.0,0.0,11312.060853004456
NE005007001,24285.253700256348,2181.4035263061523,0.08982420168347371,0.0,0.0,0.0,2181.4035263061523,0.0,0.0
NE005007002,230448.26898002625,54738.57696056366,0.23753086626703213,42321.207555770874,269.08581829071045,0.0,0.0,0.0,15806.848930358887
NE005007003,67820.91829395294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005007004,179972.28058433533,67845.06871509552,0.37697510135902956,0.0,0.0,0.0,67845.06871509552,0.0,0.0
NE005007005,153296.04981899261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005007006,157705.87411022186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE005008001,162228.88770008087,41061.04329395294,0.25310562055917046,1084.3183183670044,39976.72497558594,0.0,0.0,0.0,0.0
NE005008002,132509.88153266907,17208.17472934723,0.12986333192898308,17208.17472934723,0.0,0.0,0.0,0.0,0.0
NE005009001,133114.0734319687,35700.06563472748,0.2681915196064742,12673.319107055664,3745.4304161071777,0.0,0.0,0.0,22929.179295539856
NE005009002,143832.35316085815,7963.728820800781,0.055368132730849264,7681.49245929718,282.2363615036011,0.0,0.0,0.0,270.64957427978516
NE005009003,84546.24805259705,9901.920557975769,0.11711839124801479,9901.920557975769,0.0,0.0,0.0,0.0,0.0
NE005009004,136319.54896450043,12110.847458839417,0.08884160453020025,10533.05719947815,1577.790259361267,0.0,0.0,0.0,0.0
NE005009005,63434.4152135849,6732.381562232971,0.10613137268728517,0.0,1125.6861686706543,0.0,0.0,0.0,5625.945294380188
NE005009006,65372.9868516922,24893.45409011841,0.3807911384956711,7924.018730163574,6643.351441383362,0.0,0.0,0.0,21069.855642318726
NE005010001,29528.482444286346,3159.212544441223,0.10698865241049728,210.52927350997925,210.52927350997925,0.0,0.0,0.0,2948.683270931244
NE005011001,199505.58786773682,23454.346011161804,0.1175623513197584,0.0,1020.1899633407593,0.0,0.0,0.0,22434.156047821045
NE005011002,100985.67507362366,35957.19375228882,0.35606231998819843,0.0,41.46342945098877,0.0,0.0,0.0,35915.73032283783
NE005012001,71367.7702536583,26285.673453330994,0.36831294238148904,17311.063254356384,17110.66006231308,0.0,0.0,121.65505504608154,11011.557455062866
NE005013001,62941.78312778473,46057.21085166931,0.731743026062095,44753.17567157745,0.0,0.0,44753.17567157745,0.0,1304.035180091858
NE005013002,145190.30665397644,124605.91013431549,0.8582247190322524,113717.33551502228,8936.924874305725,0.0,112014.82473659515,0.0,3044.856099128723
NE006001001,100816.1470053196,39569.854828596115,0.3924952103804185,30426.821134328842,14887.285134077072,454.1531057357788,0.0,2556.234105825424,25843.281631231308
NE006001002,85934.86613607407,31957.064887046814,0.3718754252371117,24514.96213912964,15307.262912750244,0.0,0.0,10038.044856071472,15170.786651611328
NE006002001,71573.26313495636,59096.589259147644,0.8256796835952124,54141.646441459656,27964.472458839417,0.0,0.0,29785.30735397339,53067.96635055542
NE006002002,27589.186855316162,15318.37034034729,0.5552309468445096,12302.786235809326,2224.4121131896973,0.0,0.0,5005.742659568787,5987.473575592041
NE006003001,114157.14531850815,23150.33241701126,0.20279354702169422,450.76333379745483,0.0,0.0,0.0,0.0,22699.569083213806
