GID_2,UI_max,MNDWI_max,NDSI_min,UI_median,OSAVI_mean,BRBA_mean,VARI_min,VARI_median,BRBA_min,MNDWI_mean,NBAI_max,NBAI_mean,SR_median,ARVI_max,MNDWI_min,BRBA_max,UI_min,SR_min,SAVI_median,SR_mean,NDSI_max,OSAVI_median,BRBA_stdDev,VARI_mean,NDVI_stdDev,NDMI_max,NBAI_median,NDVI_median,NDVI_max,NDMI_median,NDMI_min,BRBA_median,NDMI_stdDev,NBAI_stdDev,MNDWI_stdDev,NDVI_min,EVI_min,SAVI_stdDev,SAVI_max,OSAVI_stdDev,UI_stdDev,NDSI_stdDev,NDSI_mean,SR_max,ARVI_mean,NDSI_median,NDVI_mean,EVI_median,SR_stdDev,EVI_max,UI_mean,OSAVI_min,EVI_mean,EVI_stdDev,ARVI_stdDev,ARVI_min,SAVI_mean,MNDWI_median,OSAVI_max,VARI_stdDev,NDMI_mean,NBAI_min,SAVI_min,ARVI_median,VARI_max
BEN.12.2_1,0.09534027250232119,0.18614799135458474,-0.5918397644468087,-0.23242633628732778,0.317142829611462,0.4429171901499222,-0.29924158366728876,-0.05273734301352903,0.2965711275262574,-0.4208584421463117,-0.3974384940331828,-0.8638050200210988,2.578087360018199,1.1495582457469937,-0.5918397644468087,1.4678069606077504,-0.6021244745586757,1.1870159638676774,0.2900454474662038,2.6641299624189676,0.18614799135458474,0.31347527906114764,0.06342643970056586,-0.051465485267171374,0.06986788097749416,0.3615362413958067,-0.8691443717090854,0.4433351026945138,0.7061648850490553,0.06444175045456559,-0.1766247951938832,0.4335417444162916,0.07659165175796219,0.03104906027571214,0.054712192143110176,0.08551193359235693,0.15335756990468857,0.053407161751947374,0.5359942697656036,0.05284815355047192,0.09164589423070171,0.054712192143110176,-0.4208584421463117,5.806538423203427,0.7037152591435709,-0.42773942402340565,0.44496899546564533,0.4023178261037171,0.49235949746971075,1.1992172728944583,-0.23580724175929027,0.07135187441945899,0.41399701538283434,0.08152244184952878,0.05864614860246896,0.13284663029338098,0.29594628830301656,-0.42773942402340565,0.538074162234537,0.05572166857420516,0.07009116636932151,-0.9303540498765628,0.07916948169640539,0.7070407941009977,0.2521219326926252
BEN.12.3_1,0.07849568406706041,0.20545486656388276,-0.564688161537209,-0.24805479561381485,0.30914823503821853,0.497007959813069,-0.31963235713877947,-0.0644500252783399,0.28900924071188927,-0.3829750487368729,-0.5171299853211693,-0.8445601950916173,2.5471682881433533,0.8978628774547142,-0.564688161537209,1.6276895554575308,-0.5614681194819042,1.1738884049022675,0.29786651016604715,2.541369747903537,0.20545486656388276,0.3135046841322585,0.09641300885363763,-0.06397198960166615,0.08110794862864647,0.36036742115493137,-0.8505935084354553,0.43558947830542427,0.6781369443535279,0.0995949545440417,-0.18157369816722588,0.47260895006632314,0.06970435180479069,0.03666134311762353,0.06464027927495851,0.07998957283646081,0.09798453530863815,0.060186913568679105,0.5105182649233346,0.060542713529828686,0.08089130335896012,0.06464027927495851,-0.3829750487368729,5.213822819717339,0.680507970841892,-0.3926005970768391,0.42444198362043073,0.4159904730211164,0.48109170960717945,0.9291496586972179,-0.24392488203561333,0.06404253927313165,0.4133256679634427,0.09323638617050127,0.06354771216859334,0.13611913405230655,0.29455774948366376,-0.3926005970768391,0.5081401460912436,0.06227578369067585,0.09911644699286463,-0.9180859687100784,0.0674772056426291,0.6894344584708734,0.19243492200819376
BEN.12.4_1,0.06331900896599293,0.19122455932860513,-0.5671566021847022,-0.2793072459187444,0.34693768866547037,0.43516072618198565,-1.6618604057675184,-0.039079114678024905,0.2387105783277476,-0.4140163510696002,-0.45484811572388617,-0.8675636881215729,2.8279764333341006,0.8975408760465055,-0.5671566021847022,1.5005695530456606,-0.6680779783987093,1.1508223377022881,0.3212920792415316,2.94230986433735,0.19122455932860513,0.3417876718949259,0.07067715267839601,-0.028357439974429,0.07491433900434422,0.44584917061380425,-0.8701149571060595,0.47851543754156034,0.7516741759895774,0.10350367909432964,-0.23012001879297828,0.41789614199117614,0.09368648379585573,0.029483905926724154,0.059871410676230134,0.07012310364202878,-78.7458803122289,0.06501868246824127,0.5679097958232179,0.06053965615510546,0.09952406891261752,0.059871410676230134,-0.4140163510696002,7.05393481717011,0.7042444401879309,-0.4199291680006672,0.48144655602443714,0.41269347907316506,0.6060915229808737,16.208119021294944,-0.28460055352576413,0.06027132633797241,0.47692132680906596,0.16616303190964662,0.0611072139901939,0.16694619650776346,0.32754272325606903,-0.4199291680006672,0.5712523018185772,0.06470549270977642,0.10669670342370634,-0.9384466279892092,0.06962166548331461,0.7090028260057938,1.7670388268622015
BEN.12.5_1,0.1560930581848335,0.16340353389460874,-0.6247252297362836,-0.19726256258679098,0.31617504268312446,0.39956565676226985,-1.3623496107572557,-0.05860207205771041,0.217257841508909,-0.46314752433953926,-0.4321252201278455,-0.873564400777408,2.6092783933106984,0.9247348477254045,-0.6247252297362836,1.3674884364121882,-0.6241011800397943,1.2251054353818944,0.2861317380767282,2.679922378063499,0.16340353389460874,0.3115217799905524,0.05404666945591206,-0.05561220015693009,0.06447572201049838,0.39559545044103334,-0.8769596773674423,0.4472548335641903,0.7290254250334054,0.013678765204909812,-0.21566210006293812,0.386675886124383,0.08334516824852391,0.023226125765625178,0.05298511494100945,0.10116618826346069,0.11404409093188912,0.050807191320746084,0.5275454590496952,0.04959507077766788,0.09558060589526278,0.05298511494100945,-0.46314752433953926,6.380766259146481,0.6776895757350827,-0.47070976437242534,0.4486415167059078,0.4214148655737744,0.45654686863216287,5.096845654688398,-0.20306597719259142,0.08385273352903001,0.42645884417239466,0.07914755286925922,0.057285769314645824,0.13432139902368564,0.2919744887254787,-0.47070976437242534,0.5303967720242098,0.05482596152712028,0.023372774627424712,-0.9381420778290867,0.08394590003031567,0.6777427907742964,0.27852982418293626
BEN.12.6_1,0.082861965558728,0.2550377309909089,-0.5768862111461043,-0.3105483918998273,0.37102598512123897,0.40883699275841945,-0.3674094194558264,0.001935440795419312,0.21564292974456098,-0.4221659232130088,-0.39986600956100704,-0.8731330663217542,3.1405249604019647,0.8964017843322122,-0.5768862111461043,1.6802895442359247,-0.6300230229240525,1.209942501363263,0.34960946597714554,3.2326167435967346,0.2550377309909089,0.37305675014738077,0.09678300043979941,0.004731892490927472,0.07947999909571106,0.48860842484838557,-0.8769502007410309,0.5176121317141336,0.7642894531149141,0.11525613361712542,-0.14453601527215146,0.3944734969002826,0.07600382803927201,0.03412654488160569,0.07113832547033017,0.0949990785885851,0.10140695185180613,0.057988059683349635,0.5912810778287982,0.05839112371076094,0.09526274735651022,0.07113832547033017,-0.4221659232130088,7.484983071101374,0.7273779493944889,-0.4355634337454099,0.5146206393067086,0.5117192802619513,0.7054657340701407,1.7805464697314293,-0.31409527894751854,0.07917253443217816,0.512139528886873,0.09299186090732847,0.06600087135606225,0.1541737437855664,0.3500554812183913,-0.4355634337454099,0.5877126009194431,0.05696748627274607,0.11676791848503619,-0.9376522196525242,0.07541411042944793,0.732408383140011,0.2841237184695976
BEN.12.7_1,0.12416352588262432,0.19183869055875724,-0.5579244675906617,-0.29882745555583934,0.3517727478556989,0.4641882220624091,-0.33196266469366287,-0.03322892584752001,0.2611825705454183,-0.3879893074497196,-0.47059332845847757,-0.8586641923506024,2.89066514669268,0.9703390189190333,-0.5579244675906617,1.526548440272572,-0.6571601388295499,1.220277889029237,0.3349628011350138,2.9473441990351885,0.19183869055875724,0.35253648343251653,0.07697443707498881,-0.028594162386231133,0.07392539859262504,0.4397327935222673,-0.8622968114628957,0.4824159292150653,0.7368125943497953,0.14258539590100705,-0.1763447789561182,0.44921292455758777,0.07615541174562702,0.032166467666214664,0.060773152203897264,0.09921185546983406,0.12854710855709084,0.05902388896809567,0.5660810801033219,0.057086663976702944,0.09192283513200501,0.060773152203897264,-0.3879893074497196,6.5991478203867615,0.7264758267656268,-0.39648976924709456,0.4825903835093737,0.4609181343878596,0.5898421893692893,2.884113212973522,-0.3030431002035427,0.08118726438661035,0.4729248671408549,0.09498392300831736,0.06144184956057237,0.15576255603169903,0.3354841447464159,-0.39648976924709456,0.5638677498028717,0.06183331087587817,0.13989465682839686,-0.9428016968171812,0.0878608644362159,0.7324342430064673,0.3968859060402679
BEN.12.8_1,0.09690038056635143,0.30602734588515046,-0.566734644983726,-0.3183460967439691,0.3597126497727092,0.4570828616201888,-0.8426143790849667,-0.01600558926250381,0.2710506957323579,-0.386361683537024,-0.4248118664405737,-0.8616178011727529,3.015466355317323,0.8874247471801818,-0.566734644983726,1.845281480771075,-0.6658158513439357,1.0727517944794225,0.3457184066610663,3.0609955493803405,0.30602734588515046,0.36133840723325433,0.10358504074502171,-0.013513347608038729,0.08383871454307348,0.4682815014476117,-0.8691417407616834,0.5019401263188555,0.7609309377341721,0.14645625637547832,-0.18009485632057334,0.4335332640137515,0.08860231875900583,0.03673498391086846,0.08347421763501156,0.035099134721865835,-17.895311600725954,0.06713471137932785,0.609935930268292,0.06497435854227121,0.09978754995085552,0.08347421763501156,-0.386361683537024,7.365783431133141,0.6968685968513976,-0.4043116537753844,0.4942033587268767,0.5129608957478791,0.6640181243435744,178.01461442785472,-0.31711087930164567,0.02924418634958522,0.513271031477744,0.2559060174655649,0.07473116708319827,0.07235328297501462,0.3428541985784715,-0.4043116537753844,0.595022007821975,0.06803131672538688,0.1443824903343594,-0.9371895196741984,0.03238618651210575,0.708980770863855,5.663829787233835
BEN.12.9_1,0.06930606307561539,0.2151882984018138,-0.5959871965024592,-0.32614988038654436,0.3744765608590972,0.43105861680849933,-0.3593835834272996,-0.005855986400532903,0.17615277130880294,-0.4039096222392472,-0.36681982039839667,-0.8674744328177795,3.1405241444699974,1.1550723516211405,-0.5959871965024592,1.561946201137985,-0.6842654471378729,1.1776210304640198,0.3535001621548711,3.2819231432402782,0.2151882984018138,0.37696176893512656,0.0919636113128817,-0.0025998353290712342,0.0915752585074359,0.43833955187738033,-0.8730609129224405,0.5175860279873313,0.7995003532487964,0.14648056452965846,-0.22940056528224867,0.41794332082751096,0.09134987393339916,0.03910614143060219,0.07387970049522052,0.08156654807203591,0.12607483198566552,0.07122185385235068,0.6208363313158675,0.06932057233718314,0.10319170710181998,0.07387970049522052,-0.4039096222392472,8.975079918628307,0.7412084654531815,-0.4160301784325781,0.5154251182710452,0.5078131706341288,0.8464100874751772,2.231957849515249,-0.3277452719209876,0.06936925359533626,0.512132090582395,0.11170217341912793,0.08105623291085615,0.14420497524384882,0.3564331818307475,-0.4160301784325781,0.6084705101525826,0.07175271911436419,0.1459941756006238,-0.9457045596642252,0.0774527954998483,0.7460949164508537,0.3737338658331888
BEN.1.1_1,0.20089230277979817,0.12426804008285272,-0.6056209606050041,-0.05273068721804985,0.19930560786662982,0.47817861606533824,-0.3504878079643667,-0.17676601337847853,0.31260357902137703,-0.45756865469065283,-0.5420678197125495,-0.8282818099227055,1.726491249597349,0.794370947898091,-0.6056209606050041,1.6311752071187477,-0.5382369250422905,1.0612308315881915,0.18847341236382725,1.766888227170941,0.12426804008285272,0.19628361029052113,0.038431082658489664,-0.16887977684897457,0.05097910980577122,0.33927199178670014,-0.8290998527860899,0.26756639283808786,0.6030605359868461,-0.09570881235984346,-0.2690058241852034,0.4804686616676331,0.0434907900618531,0.030367848456465323,0.03148754273674624,0.02970595561148912,0.021948812516657895,0.028807861080948925,0.41913632514817956,0.03280549761055074,0.058401772720887826,0.03148754273674624,-0.45756865469065283,4.038551671782686,0.5720192611874851,-0.4550733309459351,0.27337629038987665,0.25194632544425044,0.20708022140978616,0.6236944599585178,-0.05882861334870891,0.018936639632081042,0.2562395536911056,0.0454227989311243,0.03683798842118499,0.1846494932432432,0.1903822236673694,-0.4550733309459351,0.43463239832658934,0.0401028397659344,-0.08873176142842737,-0.9215212760455634,0.015393812835755543,0.5683484896394662,0.14128203624420865
BEN.1.2_1,0.2082378063958287,0.11949275024476663,-0.5972457200402819,-0.07616636761186373,0.21615906868079587,0.464054177475238,-0.35683369211743693,-0.17676077720791425,0.2856534883500992,-0.46986194427083716,-0.6244305831569966,-0.8383289976239243,1.8046390508530634,0.8120765628244269,-0.5972457200402819,1.6682525585722745,-0.5395608576928242,0.9688782402569267,0.20214501896891882,1.8632516615329855,0.11949275024476663,0.20995944218452245,0.036826713496694495,-0.17074825742066047,0.05715231750681097,0.3255359062172465,-0.8388654909387993,0.2871005804953088,0.6375648924895364,-0.08790218705494096,-0.2707377926616434,0.4648510814581951,0.051078116384824485,0.02653940512081394,0.02977874328496429,-0.01580684833969829,-0.012372324902723678,0.03104757354412066,0.42745511513942497,0.03663803695457961,0.0654601837711553,0.02977874328496429,-0.46986194427083716,4.518229218294642,0.5842739453400785,-0.47071214240383313,0.2964265560717388,0.2753847234363137,0.2562978577951744,0.6451387779807302,-0.08289461172214323,-0.011176712893038532,0.28146192372369655,0.051709316740999364,0.03922564749925228,0.35489752666911367,0.20624576025998798,-0.47071214240383313,0.45134452915722234,0.04141584711354012,-0.07826342288801603,-0.9265655541757923,-0.01033315467291033,0.57909830031023,0.11623478973582992
