ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
BF460406,0.0,231.0,95.56497000602214,93.0,44.40533039978521,0.0,139.85137939453125,36.11290109874073,27.521130007750013,28.747962931681432,0,217,79.2384970944556,68.0,48.30271046028338
BF460407,0.0,296.0,118.80313673475915,112.34559452523523,63.7243594239138,0.0,117.82611083984375,32.353188452345925,24.191768964131672,25.82821191370045,22,178,85.96776586183121,83.0,35.183653240099204
BF460501,0.0,253.0,104.80105038375146,102.0,52.34335159493723,0.0,128.77749633789062,42.95315079344343,37.45558488946335,29.301835881817233,28,193,100.56111809809714,96.00000000000001,36.491795646029445
BF460502,0.0,175.0,89.5148822299143,89.0,38.031950340297534,0.0,123.66183471679688,34.404241331766166,25.158218383789062,26.07929829054954,63,247,124.92470751554897,118.0,37.59264420752657
BF460503,0.0,187.0,96.6430364150771,97.99999999999999,38.51448202131987,0.0,99.6937484741211,37.237307468033286,34.20101547241211,24.091740844064713,22,178,83.75780323081135,78.0,38.35822138274645
BF460504,0.0,134.0,60.98139475258521,58.00000000000001,28.370303589180963,0.0,92.15880584716797,22.813929479374423,17.198314666748047,19.17121404600512,22,162,65.58212973250147,58.0,32.574345224741265
BF460505,0.0,201.0,78.70280772722201,74.0,41.84465156580815,0.0,120.4886245727539,29.158943359741457,19.8203608194987,25.79353280391932,8,170,57.05806033773414,47.999999999999986,33.76376278753411
BF460506,0.0,239.0,87.44269710251041,78.00000000000001,48.56877637255835,0.0,136.6707763671875,41.94827831703297,34.473417050481,30.888409550869085,18,253,109.79897599967906,105.99999999999999,52.14276498472721
BF460601,0.0,144.0,56.306437078012976,52.0,32.00055042864684,0.0,77.16429901123047,15.41602691356225,11.163021922111511,14.45530376324757,66,183,113.54814291061845,111.0,21.60447398991001
BF460602,0.0,175.0,86.03053342346517,85.0,37.162495747944305,0.0,116.19650268554688,25.869511955778155,17.86326551437378,23.352067269048366,48,213,113.23732521134133,112.0,29.066404040141258
BF460603,0.0,201.0,75.70377318811707,69.00000000000001,41.324352871376824,0.0,93.70133209228516,28.26236455856583,20.675901889801025,21.879040667111557,18,177,85.39003076991189,81.0,32.636237761697814
BF460604,0.0,181.0,71.91062313744493,66.0,39.85345699454296,0.0,116.19650268554688,23.49089874974309,14.770976730419575,23.114239877327204,20,180,71.73231797230278,69.0,33.58099260343836
BF460605,0.0,171.0,70.03422027888125,65.0,39.41059407615968,0.0,78.77615356445312,24.166865215763433,19.166073248445645,19.38637393728787,79,178,120.85775988482152,115.99999999999999,24.8386321594615
BF460606,0.0,123.0,57.84416737435352,57.0,26.51650459206183,0.0,44.1334114074707,12.458294888699456,10.905394838567366,9.566241746913956,26,112,61.96493733755375,57.0,18.492106191973516
BF460607,0.0,248.0,118.0075948650447,117.0,50.72525340107473,0.0,153.30572509765625,35.55562451354592,26.430403556398602,28.41819948092121,50,253,148.3481437447808,148.0,36.30526605607213
BF460608,0.0,238.0,83.39092074389492,73.0,49.29840390598183,0.0,153.30572509765625,33.99316521388231,24.52982903994047,30.961512315729838,0,226,64.13959329104017,54.0,44.3918497752726
BF470101,0.0,181.0,76.45495897143003,73.0,39.396495120814514,0.0,119.8743667602539,23.470143753597284,15.704799983968687,23.75559574892154,0,147,44.04148467129895,38.99999999999999,31.552771332994567
BF470102,0.0,156.0,71.31144204722024,70.0,35.45074362684945,0.0,80.96842956542969,23.56944975327612,15.210981937656772,22.331293573650377,4,135,46.19779162025768,37.0,33.72536808677252
BF470103,0.0,346.0,149.70127724935762,142.1851851851852,73.55750300835457,0.0,198.80186462402344,55.535978716850735,43.492079002330286,41.99773421224263,96,402,231.53690187031236,222.51151159098129,46.92121741572729
BF470104,0.0,146.0,66.97218981190615,69.0,30.098579640848552,0.0,73.56080627441406,21.50138279231836,16.784046322657176,16.369989532948573,17,161,83.98785788468197,83.99999999999999,33.831419045592355
BF470105,0.0,402.0,157.046278105825,146.55231741573033,91.55342801735726,0.0,271.90655517578125,88.14536393367587,76.94892953270347,65.62543941296406,0,366,156.10071245281756,166.5505840864007,83.65313921405885
BF470106,0.0,354.0,182.66601459634316,180.51930693069306,69.8130033661498,0.0,144.10324096679688,31.632467817739855,30.48309560901408,17.395441263313312,0,417,156.36464675344212,138.5088621056363,97.16585032209814
BF470107,0.0,345.0,165.0982747530705,170.48850574712645,67.73792400833413,0.0,195.10293579101562,52.01694075693471,41.514846938938554,37.785887071136585,0,413,136.4566632510006,120.60758148323099,92.39636301274847
