ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF470105,0.13937979936599731,0.4385532736778259,0.27790927557572215,0.2585728317499161,0.06804834313943182,5.1679159514606E-4,0.0017084528226405382,0.0010310657050568166,0.0010130917124902199,1.9268339206306878E-4
BF470106,0.20661133527755737,0.4151306748390198,0.31683220978962673,0.3064265552752032,0.04061329915179545,8.908062591217458E-4,0.0015541324391961098,0.0012319553171914294,0.0012264982523409987,1.2826164865966262E-4
BF470107,0.19564194977283478,0.3384053111076355,0.26469780265210685,0.26510658860206604,0.02769825831250294,8.964319131337106E-4,0.0025070495903491974,0.001265082273739292,0.0012696932820571176,1.7908184754745444E-4
BF470108,0.19498924911022186,0.23882871866226196,0.2163770187557061,0.21519948542118073,0.00955062445681824,9.255926706828177E-4,0.0017329069087281823,0.001155465676935695,0.0011385311372578144,1.9472470797970553E-4
BF470109,0.17965878546237946,0.2612127661705017,0.2131272115965691,0.2128230780363083,0.016516065600310333,8.524238946847618E-4,0.0021230513229966164,0.0011867864287565507,0.0011291030095890164,2.484384780229474E-4
BF470201,0.10800451040267944,0.2509945333003998,0.22306879631994517,0.22464151680469513,0.03074183955957213,6.966064684092999E-4,0.0017329069087281823,0.0011738791367073458,0.0011177074629813433,2.2806134554673787E-4
BF470202,0.1488494575023651,0.22491686046123505,0.19966847411060068,0.19959132373332977,0.018941409994778908,9.860930731520057E-4,0.0018118700245395303,0.0012356642034969157,0.0011497422819957137,2.0901593054850452E-4
BF470203,0.16818921267986298,0.21862006187438965,0.19390875688862552,0.189832404255867,0.016692811645653078,7.563718245364726E-4,0.0012043137103319168,0.0010401897599833692,0.0010446454398334026,1.3408240288219193E-4
BF470204,0.16818921267986298,0.2445356696844101,0.20818293904332805,0.2168816179037094,0.02211480374468105,7.433101418428123E-4,0.0025678728707134724,0.0011239310117004135,0.0010989437578245997,3.839841796373542E-4
BF470205,0.10899896919727325,0.26489198207855225,0.2291725316259026,0.22768422961235046,0.03075538923054923,6.966064684092999E-4,0.0016077521722763777,0.0011906693490353882,0.0011031348258256912,2.4297044416342467E-4
BF470206,0.16818921267986298,0.22078125178813934,0.20325779927923054,0.20778492093086243,0.015495339764923689,7.563718245364726E-4,0.0015193637227639556,0.0011358247005482484,0.0011267134686931968,2.0987460659261707E-4
BF470207,0.1488494575023651,0.22357907891273499,0.1930120680044535,0.19496329128742218,0.013931124289163375,9.353247005492449E-4,0.0025678728707134724,0.0013871035902938897,0.0011931834742426872,4.108624372691573E-4
BF470208,0.1665603518486023,0.22491686046123505,0.19888866964443214,0.19933940470218658,0.013238743021003111,9.697086061351001E-4,0.0014473641058430076,0.0011988949997947175,0.0011635380797088146,1.4111148564227298E-4
