GID_3,UI_max,MNDWI_max,NDSI_min,UI_median,OSAVI_mean,BRBA_mean,VARI_min,VARI_median,BRBA_min,MNDWI_mean,NBAI_max,NBAI_mean,SR_median,ARVI_max,MNDWI_min,BRBA_max,UI_min,SR_min,SAVI_median,SR_mean,NDSI_max,OSAVI_median,BRBA_stdDev,VARI_mean,NDVI_stdDev,NDMI_max,NBAI_median,NDVI_median,NDVI_max,NDMI_median,NDMI_min,BRBA_median,NDMI_stdDev,NBAI_stdDev,MNDWI_stdDev,NDVI_min,EVI_min,SAVI_stdDev,SAVI_max,OSAVI_stdDev,UI_stdDev,NDSI_stdDev,NDSI_mean,SR_max,ARVI_mean,NDSI_median,NDVI_mean,EVI_median,SR_stdDev,EVI_max,UI_mean,OSAVI_min,EVI_mean,EVI_stdDev,ARVI_stdDev,ARVI_min,SAVI_mean,MNDWI_median,OSAVI_max,VARI_stdDev,NDMI_mean,NBAI_min,SAVI_min,ARVI_median,VARI_max
BEN.1.2.1_1,0.2082378063958287,-0.01650275045840989,-0.5853565381962456,-0.06835440101135458,0.2121015468647513,0.46120609232771315,-0.2916128059289899,-0.18067325868167972,0.28697574034490625,-0.47515356527686986,-0.6977957839890936,-0.837067285387482,1.789022496955474,0.8075710611356594,-0.5853565381962456,1.2429211763419699,-0.5150017688157779,1.2139106760873792,0.2001964230297346,1.836034143853191,-0.01650275045840989,0.2080073798836922,0.04130352454852261,-0.1757022756072484,0.054139879884084745,0.31161297201021,-0.8374032434191419,0.2831978330865186,0.6223245572497396,-0.09571063404418817,-0.2707377926616434,0.46290074604611775,0.04267064318692227,0.02671558520478416,0.031455265576109157,0.09662118639105231,0.0821320484230647,0.029151668328907115,0.42745511513942497,0.034554611641468065,0.05574744182811005,0.031455265576109157,-0.47515356527686986,4.295552142431747,0.5792975719240124,-0.4746167077821412,0.2903137394164927,0.27147582591459024,0.23648165523982206,0.6272529093180509,-0.07288086589928293,0.07028155215743069,0.27625347495440217,0.048727879610797754,0.03646357856193938,0.40653454740224965,0.20273920006332152,-0.4746167077821412,0.45134452915722234,0.036211765845979134,-0.08858255956783127,-0.9251343293668861,0.06675297354154869,0.5751955719179103,0.08705967926292829
BEN.1.2.2_1,0.14464478933500727,0.11949275024476663,-0.5832705263035841,-0.07226787824333755,0.21444471589033123,0.4674089809129068,-0.2957608927862948,-0.18847841223576375,0.3158129860999224,-0.47600583832916643,-0.7205098129502386,-0.8359779990497868,1.7890314360948227,0.7956905927134312,-0.5832705263035841,1.6682525585722745,-0.48027158694234545,0.9688782402569267,0.20215481640786823,1.8394257319600065,0.11949275024476663,0.2099594540764078,0.041986114747235494,-0.18275656117599448,0.05286274346654203,0.3255359062172465,-0.8354440965267943,0.28318782078604576,0.5646421273949481,-0.08788626598000014,-0.20176518737321614,0.46486729855940057,0.04466821077773685,0.024259966952063464,0.030836804233597723,-0.01580684833969829,-0.012372324902723678,0.031049668080525675,0.3900104771636637,0.03527178055384796,0.06189510007649094,0.030836804233597723,-0.47600583832916643,3.593921750013605,0.6009091939000509,-0.47461765864001126,0.2914216006461882,0.2636595621546023,0.22746333340912228,0.5432135464239582,-0.07789559554057744,-0.011176712893038532,0.27186486117710906,0.04671244118112813,0.04047234917671742,0.36068396652417367,0.206302135803826,-0.47461765864001126,0.40944405076338347,0.035018764603077644,-0.08058053975616061,-0.9073894370731282,-0.01033315467291033,0.5966836108567602,0.01288688355893301
BEN.1.2.3_1,0.1251548358245577,-0.305143199880042,-0.5759931004035032,-0.048823880230003065,0.1944358199867735,0.4840013542899325,-0.2936360583855104,-0.20409714214118255,0.3524248223959515,-0.47194789048250296,-0.6244305831569966,-0.8161417240733194,1.6640202742222823,0.7900589092748977,-0.5759931004035032,0.6685489077541266,-0.4808332037929427,1.2805174169436147,0.18847613677832567,1.7071006953044776,-0.305143199880042,0.1904264718535869,0.033549563932234655,-0.2011864371969541,0.04262102654325046,0.22654483020487665,-0.81543103333834,0.2509649105651975,0.5814270062087056,-0.10253543026196506,-0.21624022172996454,0.4853514415865079,0.034298839132882356,0.026257313721537827,0.025227745098061697,0.1230060401466122,0.12069350157623465,0.02515813987255849,0.41398004801504545,0.028525504661852604,0.04821055684326079,0.025227745098061697,-0.47194789048250296,3.7781391290552877,0.5721761685092002,-0.4736388153426582,0.2585604939271478,0.24316128976037882,0.16896341480337326,0.5959618074422626,-0.050757062685187204,0.09360985500535844,0.2490766995768626,0.03745874025575631,0.03381522640764534,0.35489752666911367,0.1912831738589441,-0.4736388153426582,0.42936652582198,0.024929499887237187,-0.09847128229223762,-0.9029445001883598,0.09100376724884561,0.5673812617581533,0.02877569523922776
BEN.1.2.4_1,0.16454223330064974,-0.0333975724380431,-0.5972457200402819,-0.07616993351175501,0.21611570590673995,0.45686012249860075,-0.3108321223795522,-0.17090367807558585,0.2856534883500992,-0.47308398867495083,-0.7143985884318357,-0.8422319599415276,1.8202603910535842,0.8098205164633693,-0.5972457200402819,1.1147990067424864,-0.5101966335951779,1.0444159059618432,0.20214459649291844,1.8671321012990183,-0.0333975724380431,0.21190663745093208,0.03388186238009791,-0.16719024488257075,0.053529149826411854,0.24656020381477825,-0.8422824161083486,0.2910066126801893,0.6375648924895364,-0.09082102297357357,-0.23564526903982377,0.4550896549055702,0.0471270750661427,0.02460239682101667,0.02802558506432646,0.021725474661158387,0.013232957267785528,0.02888120391170295,0.4251238008412241,0.03410535840643585,0.06203178221564263,0.02802558506432646,-0.47308398867495083,4.518229218294642,0.5773946164202743,-0.4746308882250812,0.29797679656543485,0.2792905308295424,0.24162032839006897,0.6404063461131726,-0.0809188208468247,0.01259907123283173,0.28397240182172906,0.049569637464118445,0.03544420219470556,0.3750234831383612,0.20507991122174762,-0.4746308882250812,0.4471945459284221,0.03782715359248295,-0.08428120644610351,-0.9265655541757923,0.009985174395921639,0.5732337807249978,0.11623478973582992
BEN.1.2.5_1,0.13619996952662014,0.06215512064571359,-0.5741197995515006,-0.107419662574301,0.2339706453134455,0.4612389154458191,-0.29062454434993923,-0.14941918766986242,0.3391183065270739,-0.45716112799489583,-0.7349222645476955,-0.8476638505959627,1.913954480437332,0.8120765628244269,-0.5741197995515006,1.4318833214757598,-0.49462843104833,1.046847383999489,0.2158143251143929,1.9909837731728388,0.06215512064571359,0.22753423642190745,0.03164308840582738,-0.1443901749678843,0.06449346120932294,0.2951148824828062,-0.8491200717113979,0.3144308423541228,0.622454300734289,-0.06447080692181743,-0.22398149277311713,0.4648197652623717,0.06528297620102029,0.024567012991167102,0.030517449505802513,0.022887580366617446,0.017495289525835254,0.035345223080325276,0.404963361860207,0.04155916834305661,0.08021462128025658,0.030517449505802513,-0.45716112799489583,4.2973719575929525,0.6042727417569759,-0.4589914666293345,0.3247274058043827,0.2949038151204901,0.3084147032935898,0.6451387779807302,-0.11829109457238926,0.015851438397947972,0.30487237244331816,0.05956450013984809,0.04296932441962942,0.379063932464726,0.22058082538318957,-0.4589914666293345,0.4289821569065496,0.04904641473642037,-0.04917282325190009,-0.9246538684763869,0.014381884055865643,0.5986336353887102,0.11520285608155517
BEN.1.2.6_1,0.13470421627098345,-0.23592006764141812,-0.5484424324242023,-0.07227191435443368,0.2133938263539857,0.47778914627061453,-0.35683369211743693,-0.18847759101164407,0.35112859747042136,-0.46527625486966884,-0.675984149779309,-0.8328485934113035,1.7889762027901719,0.808500289214913,-0.5484424324242023,0.7028416011746841,-0.5395608576928242,1.32687558661916,0.20018729656973958,1.8339704251346287,-0.23592006764141812,0.2080066161248534,0.029269319123140507,-0.18257427145565217,0.051168119979639146,0.30242840236686386,-0.8334974166077426,0.28222736828380135,0.6007480525324108,-0.07617647651521246,-0.21324745271579082,0.47558405197930065,0.04724251750391646,0.025075066725987707,0.023168816608639092,0.14047832574241523,0.1411146289343408,0.029405930814283616,0.4102173390007219,0.033619589326674706,0.06216853470095228,0.023168816608639092,-0.46527625486966884,4.00936817637529,0.5852962936983561,-0.4658203965613664,0.2902741061974135,0.2685450496084272,0.22393157524604096,0.5798990986905507,-0.08100036826446688,0.11232538695909486,0.27609335854994616,0.0454262427698168,0.0392772228661331,0.4463112739621967,0.20522012418375982,-0.4658203965613664,0.4297055487881717,0.03706259928088622,-0.07014626981240951,-0.9257518408680702,0.11816540719316387,0.579101815088373,0.05413965033917502
BEN.1.3.1_1,0.17128675361034595,0.04848050702378497,-0.5902050783458069,-0.05272454687635357,0.19671975943362818,0.48792116022561566,-0.34273924804955486,-0.17089172553896775,0.33975159954836276,-0.4521427807570142,-0.685058055419342,-0.8349360739435784,1.7421026029425084,0.8022070454716651,-0.5902050783458069,1.1381140742631108,-0.4960036193635952,1.1170914201856097,0.18066008151058374,1.7738802605921682,0.04848050702378497,0.19042420841109575,0.03513311736905467,-0.17349188294221254,0.0537402802884752,0.24986620681453295,-0.8442354815762505,0.2675818151486905,0.5957104557640751,-0.08106037295207687,-0.2389236295902075,0.490230950766453,0.04695852877439091,0.034338426277795334,0.03316815057033088,0.05530768254464142,0.04045220784080171,0.030796532491261377,0.43117723156532994,0.03455946231312235,0.070519585736538,0.03316815057033088,-0.4521427807570142,3.9469496021220163,0.5735923266853188,-0.4550816508007748,0.2748252986448881,0.24413516063450488,0.21606071418089384,0.6146441315592932,-0.05992431801757968,0.034038948007234324,0.24983674183963248,0.0462101707415805,0.04135550907463067,0.34134632565785566,0.1849390104272997,-0.4550816508007748,0.4435129740518962,0.04801681813358722,-0.07673745996832551,-0.9169658342281871,0.028097689690404562,0.5693415168809559,0.10106263109539414
BEN.1.3.2_1,0.13431408606105186,-0.24658599629434777,-0.5661073536523163,-0.07227013460167886,0.22130403819969618,0.46605077782731075,-0.3264199106573069,-0.17870697817773948,0.358860477853084,-0.4684160037841022,-0.6816251826947841,-0.8459158775211411,1.882798194184733,0.8132858354091768,-0.5661073536523163,0.6800767020676209,-0.5377393424598224,1.2959693870748388,0.20410271520263074,1.9105326455376443,-0.24658599629434777,0.21776439954456245,0.0293180528959543,-0.1733566609684704,0.049636626688299545,0.2990131072469813,-0.8481383093164083,0.3056647930687226,0.6151586707366238,-0.06835742866607594,-0.2601462072896381,0.4658156683877123,0.04348300344710719,0.022720713846116423,0.021369301000274843,0.1289082462253193,0.10784960846252431,0.02796611708859306,0.4298681444678004,0.03215503179901091,0.05924856421247758,0.021369301000274843,-0.4684160037841022,4.196947021849745,0.5850697849512954,-0.4697255172763373,0.3090521932513392,0.2831806252640265,0.22510289697023608,0.6399927925535698,-0.0785496522830939,0.09353567644926865,0.28879348212598976,0.04450271311436968,0.03561535652971857,0.4278152096340045,0.2074060926953499,-0.4697255172763373,0.44948028447586574,0.03975218474839608,-0.06205934010446061,-0.925822095911111,0.0859737138822136,0.5810562737581421,0.07393070591488164
BEN.1.3.3_1,0.1272058723020354,-0.06702557806886138,-0.5784120045395318,-0.0527402926938184,0.1852732912605024,0.49769477138510954,-0.2916718113347328,-0.19433592073555997,0.3594415743502344,-0.45464377467110684,-0.711509234432002,-0.8146791223971602,1.6483839412236108,0.7949571661129815,-0.5784120045395318,0.9958200510882648,-0.4694421581514194,1.1776939221131628,0.18066914408369436,1.663390427001538,-0.06702557806886138,0.1825996856629779,0.04094132098159916,-0.19049474738402705,0.03807018932632453,0.22268390037973457,-0.8139619094766934,0.24412744917091397,0.5907891351050525,-0.10059050473315001,-0.23834382474876184,0.4941299469276555,0.0358371765696675,0.02562353832613784,0.031528720283325054,0.08159728982516257,0.05686196828429083,0.02416579532766567,0.41830495967954456,0.026192532168181463,0.04633617871661077,0.031528720283325054,-0.45464377467110684,3.8874557632125426,0.5596109243985395,-0.45898987741179575,0.2470579593022034,0.236333038297748,0.1425898062309226,0.616339819792534,-0.05611261347118719,0.050274705501307554,0.23782085118011304,0.03593059046474176,0.029837800179402112,0.3857059975342665,0.18174866051645727,-0.45898987741179575,0.4346504559270516,0.02887217709587885,-0.09741430611864653,-0.9111557642960355,0.04153288143655608,0.5576118949408596,0.055177959449368846
BEN.1.3.4_1,0.13559760187260742,-0.1857433452175244,-0.561019701052843,-0.021467650952159894,0.17390379269946107,0.503650223320229,-0.28905885489568756,-0.20215102396607762,0.3853966657523393,-0.4555535897225301,-0.6760182254432411,-0.8009909908879482,1.5858476841605111,0.7647303159902772,-0.561019701052843,0.7948571323163195,-0.4564564757612965,1.2107090522647164,0.17089949464563445,1.6015834929014987,-0.1857433452175244,0.17088821418458094,0.033544691780168216,-0.20077907933289835,0.03026224485303626,0.21852357902994296,-0.8002948744387205,0.2255792739401081,0.5340874962458703,-0.11230961787532376,-0.23589621009143874,0.5009709320116033,0.03186798432791524,0.02288084946617252,0.02689644167977187,0.09531288255632724,0.08623624007615978,0.01962331804049788,0.3767923980549305,0.021036080142520067,0.04386027008210061,0.02689644167977187,-0.4555535897225301,3.2926514825956152,0.5478708500972957,-0.45801262691317235,0.22999483241632473,0.21972548181264867,0.10775401407564637,0.5491606629979868,-0.022897614233295616,0.06895821722205663,0.22277532472159828,0.028460683059167498,0.025040899323289467,0.33650654218971837,0.17201594438741008,-0.45801262691317235,0.38795657256321153,0.021354251010037097,-0.10905310534760189,-0.9154961980332145,0.06515420768031265,0.5458852599930699,-0.026624863951655975
