GID_3,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BEN.3.5.1_1,0.37519922852516174,0.4094935655593872,0.38958391981217466,0.39238059520721436,0.010433506281044731,8.120091515593231E-4,0.0010550788138061762,8.40524410260811E-4,8.331496501341462E-4,8.295306532215525E-5
BEN.3.5.2_1,0.0,0.4068831503391266,0.34726008971532185,0.39316093921661377,0.1600185371634476,8.670563693158329E-4,0.001699747983366251,0.0010654123346056454,8.670563693158329E-4,3.204133384695343E-4
BEN.3.5.3_1,0.0,0.26510757207870483,0.16870751225315367,0.2642095983028412,0.13232967344253585,0.0,3.9400020614266396E-4,3.5536841526415873E-4,3.9400020614266396E-4,1.7747387920928148E-4
BEN.3.5.4_1,0.0,0.43606969714164734,0.10621441563923066,0.0,0.18635204084364437,0.0,0.0010489147389307618,3.067599351052195E-4,0.0,4.438183620399371E-4
BEN.3.5.5_1,0.37519922852516174,0.43606969714164734,0.3912577682020121,0.39316093921661377,0.022262775909691928,8.471361361443996E-4,0.001699747983366251,0.0011092588225915367,8.670563693158329E-4,3.4623782334422917E-4
BEN.3.5.6_1,0.37519922852516174,0.43606969714164734,0.4015471299615087,0.3879949748516083,0.023082333235914645,8.471361361443996E-4,0.0010550788138061762,9.502648203515837E-4,0.0010085682151839137,8.43519974053341E-5
BEN.3.5.7_1,0.0,0.43606969714164734,0.17854895514168154,0.0,0.17244966332889244,3.317994996905327E-4,0.0010489147389307618,9.824212850822558E-4,0.0010489147389307618,3.0520390275262736E-4
BEN.3.6.1_1,0.39483922719955444,0.44146615266799927,0.4157866630060919,0.3996763229370117,0.01641914698027685,0.0016999674262478948,0.0020419249776750803,0.0018709921022146488,0.0018196494784206152,1.1339371803294578E-4
BEN.3.6.2_1,0.42425087094306946,0.44146615266799927,0.43391946249908503,0.42998483777046204,0.0071574738888238055,0.0017422778764739633,0.0020419249776750803,0.0018875435022376735,0.0018004049779847264,1.297429319156854E-4
BEN.3.6.3_1,0.3484516441822052,0.4455612599849701,0.4141169844105641,0.42549675703048706,0.03349681437860395,0.0010541800875216722,0.0026997248642146587,0.0017712822048367215,0.001832130248658359,4.429596974662148E-4
BEN.3.6.4_1,0.39483922719955444,0.4766964614391327,0.4306177170444821,0.44824522733688354,0.024817860169328704,0.0015592679847031832,0.002304753987118602,0.0018974754570971755,0.00202012131921947,2.6165272977314797E-4
BEN.3.6.5_1,0.3484516441822052,0.4315112829208374,0.39714550806732984,0.4166592061519623,0.029590522480248408,0.0010541800875216722,0.0018004049779847264,0.00143639773133088,0.0015911603113636374,2.714877668534466E-4
BEN.3.6.6_1,0.3484516441822052,0.44865909218788147,0.4023613340797879,0.402165949344635,0.02911587162183012,0.0010541800875216722,0.0033499696291983128,0.0019129145420233545,0.0017895910423249006,6.668535166876557E-4
BEN.3.6.7_1,0.3575988709926605,0.4398711919784546,0.3871869250119989,0.37554219365119934,0.025944114373096485,0.001091469544917345,0.0026997248642146587,0.0013039459605795054,0.0012180835474282503,4.794395399834061E-4
BEN.3.6.8_1,0.39483922719955444,0.4766964614391327,0.46256491917071596,0.4766964614391327,0.02479247197087275,0.0018004049779847264,0.0026606919709593058,0.002233102570519039,0.002304753987118602,2.983370029400477E-4
BEN.3.6.9_1,0.3575988709926605,0.402165949344635,0.36844302867369494,0.36536526679992676,0.014122179902804028,0.001091469544917345,0.0017895910423249006,0.0014290099451761166,0.001428527757525444,2.477225697501871E-4
BEN.3.6.10_1,0.38459354639053345,0.42183682322502136,0.4032497099124195,0.3996763229370117,0.013355599593010293,0.0016999674262478948,0.0026597618125379086,0.0018570089609917812,0.0017287424998357892,3.8724369419213987E-4
BEN.3.7.1_1,0.39169809222221375,0.45816367864608765,0.41525170575935866,0.42878758907318115,0.02325458532685347,7.508057751692832E-4,0.0013077075127512217,0.00107915867945107,0.0010460164630785584,1.6553291985512127E-4
BEN.3.7.2_1,0.47607535123825073,0.48601678013801575,0.48172473651106634,0.48355260491371155,0.003939563034516162,0.0010765999322757125,0.0017443886026740074,0.0013209192159896095,0.0013149239821359515,2.5619145799364487E-4
BEN.3.7.3_1,0.3457779884338379,0.48355260491371155,0.4419633878551367,0.4390653371810913,0.044076769056911734,0.0010765999322757125,0.0021546860225498676,0.00142260325791755,0.0013221476692706347,3.4038387795968627E-4
BEN.3.7.4_1,0.3982243835926056,0.4852433502674103,0.4362120801982071,0.44142335653305054,0.0286789509609576,0.0010582609102129936,0.0016017633024603128,0.001283602247765105,0.0011655568378046155,1.8501619401834962E-4
BEN.3.7.5_1,0.37373092770576477,0.4407031536102295,0.40061655028064264,0.40560826659202576,0.022876863127129797,7.508057751692832E-4,0.0012229564599692822,0.0010965229579194158,0.001074105268344283,1.4143692457945352E-4
BEN.3.7.6_1,0.42152878642082214,0.48601678013801575,0.46242037616933357,0.45816367864608765,0.023589262113429526,9.977807058021426E-4,0.0013439039466902614,0.0012473984181197123,0.0013077075127512217,1.2644117485617864E-4
BEN.3.8.1_1,0.3947102427482605,0.46283063292503357,0.43600371670722965,0.43191301822662354,0.01795071432503923,0.0010286137694492936,0.0019186920253559947,0.0014425200667853156,0.0014374916208907962,2.6343403902119605E-4
BEN.3.8.2_1,0.42169997096061707,0.46283063292503357,0.4465366856035483,0.46283063292503357,0.014412310696749612,0.0011142160510644317,0.0019186920253559947,0.0013125895979847627,0.0011142160510644317,2.6155030357362884E-4
BEN.3.8.3_1,0.37554219365119934,0.4528796076774597,0.4269813349773157,0.4265363812446594,0.02233924064250424,0.001091469544917345,0.0026997248642146587,0.0015812786702569589,0.0014425180852413177,4.348448699269124E-4
BEN.3.8.4_1,0.3545342981815338,0.46283063292503357,0.41625632595464673,0.4206296503543854,0.029783042416713916,6.71310001052916E-4,0.0014952203491702676,0.0012749589906524516,0.0012454860843718052,2.2419331787461617E-4
BEN.3.8.5_1,0.40069907903671265,0.4656100869178772,0.4418748913974059,0.44473594427108765,0.020356043287775707,0.0012733497424051166,0.0026997248642146587,0.0017924764879204361,0.00190197944175452,4.778970756077526E-4
BEN.3.8.6_1,0.4206419587135315,0.46283063292503357,0.44070398334131344,0.44473594427108765,0.013320073545346882,0.0011142160510644317,0.0026997248642146587,0.0017072901256644716,0.001832130248658359,4.7786927683824717E-4
BEN.3.8.7_1,0.40069907903671265,0.4523870050907135,0.42201821122850686,0.4204445481300354,0.016878228283635853,8.701582555659115E-4,0.0016705216839909554,0.0011125155721258904,0.0011671209940686822,2.620776894483229E-4
BEN.3.8.8_1,0.40069907903671265,0.4759778082370758,0.4483422146166105,0.4523870050907135,0.022596498237268968,0.0012733497424051166,0.002454484114423394,0.001892686503778269,0.0017814908642321825,3.1560385545388467E-4
BEN.3.8.9_1,0.39169809222221375,0.45816367864608765,0.42423100083757026,0.42152878642082214,0.023003572231145946,9.977807058021426E-4,0.0013439039466902614,0.001087853659240845,0.001017133821733296,1.230623631876678E-4
BEN.3.8.10_1,0.3545342981815338,0.4334421157836914,0.4041387894224883,0.40671634674072266,0.028133876827812893,6.71310001052916E-4,0.0012454860843718052,0.0010636813050612461,0.0011168529745191336,2.234355927090008E-4
BEN.3.8.11_1,0.40069907903671265,0.46283063292503357,0.4256707799266761,0.43191301822662354,0.019664306421694634,0.0011142160510644317,0.0019186920253559947,0.0014470919649424946,0.0013051838614046574,2.702191558128932E-4
BEN.4.1.1_1,0.270426481962204,0.3624383509159088,0.3172854855873538,0.31905853748321533,0.016877991891368023,5.857954965904355E-4,9.912592358887196E-4,8.089160382144301E-4,8.117248071357608E-4,8.431156843782452E-5
BEN.4.1.2_1,0.25224626064300537,0.41212737560272217,0.3400997765519351,0.3396400809288025,0.027270063425345634,6.62349455524236E-4,0.0012426020111888647,8.233140657831961E-4,7.928659906610847E-4,1.1628575069583444E-4
BEN.4.1.3_1,0.28492915630340576,0.3371715843677521,0.31240171523912025,0.3127298355102539,0.013367112567285228,7.643020944669843E-4,0.0012865203898400068,8.611818260075181E-4,8.428602013736963E-4,8.720300683472945E-5
BEN.4.1.4_1,0.270426481962204,0.35531502962112427,0.32048026442610905,0.3216903805732727,0.016635704900904106,6.275594932958484E-4,0.0010420866310596466,7.871253972771125E-4,7.822441984899342E-4,8.547949000909028E-5
BEN.4.1.5_1,0.2701852321624756,0.3540711998939514,0.30905094280422135,0.30634182691574097,0.018181208319374795,6.869250210002065E-4,9.591748821549118E-4,8.349599734288981E-4,8.213146938942373E-4,5.7607037210312576E-5
BEN.4.2.1_1,0.21632026135921478,0.36382871866226196,0.30262374883804766,0.3023923635482788,0.028333836743006335,9.217828046530485E-4,0.0012599463807418942,0.0010255603385333524,0.0010292147053405643,5.609559652132826E-5
BEN.4.2.2_1,0.2596769332885742,0.3269447684288025,0.3008438987249261,0.3010597229003906,0.016836955788967545,7.995152263902128E-4,0.0023765843361616135,0.0014694607140460806,0.001496497425250709,4.294999846305528E-4
BEN.4.2.3_1,0.27362608909606934,0.35406196117401123,0.3065201994898202,0.3044986128807068,0.019477965585880126,7.995152263902128E-4,0.0022302756551653147,0.0010122820922935738,9.558055899105966E-4,3.0369037630887074E-4
BEN.4.2.4_1,0.30095478892326355,0.3993859887123108,0.329298251047367,0.3269447684288025,0.02113430522777174,7.188600720837712E-4,0.0019866791553795338,0.0010376257274822306,8.654120611026883E-4,3.481895277867727E-4
BEN.4.2.5_1,0.26607537269592285,0.39693528413772583,0.334756152436315,0.33195698261260986,0.026217749927306074,7.995152263902128E-4,0.0013023164356127381,0.001026734101570461,0.001031409134157002,8.371478073247644E-5
BEN.4.2.6_1,0.26607537269592285,0.39693528413772583,0.32736839879577206,0.3256807327270508,0.029555528686949585,6.847543991170824E-4,0.0019866791553795338,0.0010027470479471003,9.6468860283494E-4,2.8131243118628924E-4
BEN.4.3.1_1,0.3086939752101898,0.5669553875923157,0.4386772853181537,0.438835546374321,0.06768825649007826,6.913868710398674E-4,0.0013456962769851089,9.641303755114013E-4,9.476486593484879E-4,1.4160357047439387E-4
BEN.4.3.2_1,0.28233471512794495,0.33774876594543457,0.3125176097760541,0.3135475218296051,0.013890216413063813,5.591949447989464E-4,0.0011121664429083467,8.871317064551159E-4,8.772161090746522E-4,1.0412466126414031E-4
BEN.4.3.3_1,0.24694344401359558,0.3209615647792816,0.2869899676583917,0.293108195066452,0.022515887961093373,5.672016413882375E-4,9.457710548304021E-4,7.621244806974954E-4,7.743588648736477E-4,9.333127107588901E-5
BEN.4.3.4_1,0.2552449405193329,0.37920132279396057,0.3248619193288668,0.32110270857810974,0.028740296323470575,6.913868710398674E-4,9.457710548304021E-4,8.409364488115618E-4,8.374769240617752E-4,6.946490489146146E-5
BEN.4.3.5_1,0.28883954882621765,0.39765849709510803,0.3256968562485648,0.32405051589012146,0.02382914344129941,7.705514435656369E-4,9.690526057966053E-4,8.536516846569977E-4,8.345789392478764E-4,6.241398187335001E-5
BEN.4.4.1_1,0.2701852321624756,0.3204807937145233,0.2981263898854954,0.29935577511787415,0.011587939921513442,7.665759767405689E-4,0.001052584033459425,9.202066777989436E-4,9.33242030441761E-4,8.753450350898163E-5
BEN.4.4.2_1,0.2596769332885742,0.31923213601112366,0.2906127070390428,0.293859601020813,0.012271994096458549,7.454446749761701E-4,0.001271044253371656,8.548554071380244E-4,8.391574956476688E-4,1.0825988596761658E-4
BEN.4.4.3_1,0.24471606314182281,0.3089635670185089,0.28179684705957303,0.2835887372493744,0.013283184954157883,7.331096567213535E-4,0.001085131079889834,8.784498143415789E-4,8.651132811792195E-4,8.941721476720207E-5
BEN.4.4.4_1,0.23583294451236725,0.35406196117401123,0.2846080267096431,0.28333160281181335,0.021276173070673234,7.9164287308231E-4,0.0023100674152374268,0.0010250273033831979,9.643474477343261E-4,3.993226975027027E-4
BEN.4.4.5_1,0.2596769332885742,0.3002532422542572,0.28223558467051546,0.2801345884799957,0.012014230359740854,7.553525501862168E-4,0.0013068048283457756,9.181877349618643E-4,8.873445331119001E-4,1.1181716273193524E-4
BEN.4.4.6_1,0.27718111872673035,0.3127456605434418,0.2934832163209305,0.29510706663131714,0.009325224916057263,8.113458752632141E-4,0.001025675912387669,8.850724922169103E-4,8.874160121195018E-4,6.077997232812174E-5
BEN.4.4.7_1,0.22188900411128998,0.3023970425128937,0.27707220458108867,0.2795555889606476,0.017899758687469788,7.801978499628603E-4,0.002324193250387907,9.734994985497562E-4,8.874160121195018E-4,3.537184213704538E-4
BEN.4.5.1_1,0.2335217446088791,0.4262806475162506,0.359423010840477,0.36089253425598145,0.04415966208549279,4.884407971985638E-4,0.0011404919205233455,8.836727030750238E-4,9.238513302989304E-4,1.6543650336884902E-4
BEN.4.5.2_1,0.2335217446088791,0.358157753944397,0.3115738795246064,0.30487656593322754,0.03270565700374951,3.613161388784647E-4,0.0011121664429083467,7.469285041493072E-4,8.492704364471138E-4,2.0934440565292494E-4
BEN.4.5.3_1,0.2335217446088791,0.3604152798652649,0.2966965984409818,0.28233471512794495,0.035899531234826185,3.613161388784647E-4,9.329332388006151E-4,6.970419255174841E-4,6.220487994141877E-4,1.8369614380823015E-4
BEN.4.6.1_1,0.2859782576560974,0.3751785457134247,0.3231738309718289,0.32183340191841125,0.02055398083127351,7.692194194532931E-4,0.001800804166123271,0.0010231004580899443,9.741405956447124E-4,2.21643193336244E-4
BEN.4.6.2_1,0.24009083211421967,0.32943427562713623,0.2954989402228914,0.2917862832546234,0.020832242526577092,7.567817228846252E-4,0.002106785774230957,9.332209999674134E-4,8.525788434781134E-4,3.738030850934023E-4
BEN.4.6.3_1,0.27433109283447266,0.3005734086036682,0.2918377439084561,0.2927788496017456,0.00845035145465526,8.15783510915935E-4,9.20749269425869E-4,8.572232334770586E-4,8.52450670208782E-4,3.089280525239977E-5
BEN.4.6.4_1,0.2751949727535248,0.31011587381362915,0.29666883602681,0.2949526607990265,0.008025239041174236,8.02410882897675E-4,0.0011929180473089218,8.686788118224007E-4,8.316277526319027E-4,9.690693229405028E-5
BEN.4.6.5_1,0.27217116951942444,0.3039425015449524,0.2851383600916181,0.2868315577507019,0.010848784678696946,8.263025083579123E-4,0.001025675912387669,8.770648756551208E-4,8.534685475751758E-4,5.384959556620092E-5
BEN.4.6.6_1,0.27217116951942444,0.31966763734817505,0.2973865808135492,0.2987821698188782,0.011234093672097665,7.747882045805454E-4,0.0011929180473089218,9.812813077319726E-4,9.909803047776222E-4,1.1956988350151256E-4
BEN.4.7.1_1,0.3165566027164459,0.48772677779197693,0.40213741070043574,0.4073510468006134,0.04608116823089586,6.983520579524338E-4,0.0010487544350326061,8.294973959341658E-4,8.1536517245695E-4,7.865321428576084E-5
BEN.4.7.2_1,0.26096808910369873,0.35504552721977234,0.31945709774284076,0.32829225063323975,0.023268671176905627,6.51854497846216E-4,0.0017250203527510166,8.992800611319825E-4,8.210100932046771E-4,2.458735266167816E-4
BEN.4.7.3_1,0.3111095130443573,0.4100896120071411,0.3485680133095959,0.3514769375324249,0.02522009275194988,6.533037521876395E-4,9.64336737524718E-4,7.757621397372254E-4,7.820730679668486E-4,7.198635022156637E-5
BEN.4.7.4_1,0.2853661775588989,0.39290735125541687,0.34813480465875113,0.35047662258148193,0.029012892270730808,6.275594932958484E-4,0.0013972952729091048,8.037685253510228E-4,7.559304358437657E-4,1.5875967691499464E-4
BEN.4.8.1_1,0.47561362385749817,0.5817025899887085,0.5322785582233903,0.5343436598777771,0.025149358263837327,8.198693976737559E-4,0.0013267863541841507,0.0010196895082974114,0.001007602782920003,1.1200219018933928E-4
BEN.4.8.2_1,0.3570808172225952,0.5905687212944031,0.471299200420346,0.4744109511375427,0.053277726742016765,8.485140278935432E-4,0.0018545180791988969,0.001154069079105942,0.0011093780036868625,1.830110362068916E-4
BEN.4.8.3_1,0.47154200077056885,0.55275958776474,0.5123088713378783,0.511684238910675,0.0252819770595384,8.997991099022329E-4,0.001393961370922625,0.0011017607615637422,0.0011018301593139768,1.2211846546737615E-4
BEN.4.8.4_1,0.2952234447002411,0.460703045129776,0.3615024689158009,0.3628134865509836,0.038818968328868136,7.16965296305716E-4,0.002280148211866617,0.0010164787295504245,8.792008114617657E-4,3.8243401982616563E-4
BEN.4.8.5_1,0.35958969593048096,0.44808539748191833,0.4085694965461381,0.409733384847641,0.02443679191133061,8.767450344748795E-4,0.0012000526767224073,9.933488706493285E-4,9.905322222039104E-4,7.124050301650004E-5
BEN.4.8.6_1,0.3641151189804077,0.5220679640769958,0.45085835822467824,0.45336583256721497,0.03645168784489754,8.242115145549178E-4,0.0022101672366261482,0.001026944182748842,0.0010389258386567235,2.3188927917003766E-4
BEN.4.8.7_1,0.3150092661380768,0.5375514030456543,0.44494354723228036,0.44619789719581604,0.04938889349762365,7.16965296305716E-4,0.001393961370922625,9.559360009782491E-4,9.349920437671244E-4,1.2667454535372582E-4
BEN.5.1.1_1,0.4020712971687317,0.4957256019115448,0.455284330428159,0.4551888406276703,0.026939800696991027,0.0013257547980174422,0.0030323415994644165,0.0020479909782198575,0.0019569245632737875,4.3239816786252094E-4
BEN.5.1.2_1,0.34649550914764404,0.4583839476108551,0.40425516342137335,0.4103092849254608,0.03244879256734546,0.0014887615106999874,0.002368360757827759,0.0018919571651356505,0.001902528339996934,2.7578587090510483E-4
BEN.5.1.3_1,0.42963799834251404,0.600553572177887,0.5480028149143595,0.5493105053901672,0.037953934109913344,0.0012762302067130804,0.003444316564127803,0.0021942844408274187,0.0020021526142954826,6.217898074609886E-4
BEN.5.1.4_1,0.42963799834251404,0.5406497716903687,0.4875057181145282,0.5032929182052612,0.03420927715859639,0.0023001544177532196,0.0036133569665253162,0.002607524012018806,0.0024866524618119,5.25532568532215E-4
BEN.5.1.5_1,0.4851957857608795,0.5634230375289917,0.5212328837883248,0.5162174701690674,0.024174674838617516,0.0010242881253361702,0.002544138813391328,0.0015722938900633514,0.0015869532944634557,4.7454916430955435E-4
BEN.5.1.6_1,0.30117547512054443,0.44113415479660034,0.3763012007497811,0.3714561462402344,0.029092169321348275,9.407080942764878E-4,0.002554298611357808,0.001574379331487135,0.001499852049164474,3.982941217577478E-4
BEN.5.1.7_1,0.4038035273551941,0.518559455871582,0.47159073826398806,0.45106834173202515,0.03316553802344075,0.0013100714422762394,0.0036133569665253162,0.0023714079045613584,0.0023168425541371107,7.022019093943234E-4
BEN.5.1.8_1,0.3581677973270416,0.5494725704193115,0.4409418265927143,0.43381181359291077,0.04636835698153573,0.0011361296055838466,0.003444316564127803,0.0017046700536739743,0.001480933977290988,5.502482441730627E-4
BEN.5.1.9_1,0.44311287999153137,0.5712903738021851,0.5090274455312024,0.5214101672172546,0.03516392769377615,0.0011832775780931115,0.0023470919113606215,0.0015677272139616718,0.0015778447268530726,2.6216277414683347E-4
BEN.5.2.1_1,0.275900274515152,0.3426019847393036,0.31575204667292145,0.31440848112106323,0.01601885938033012,6.20840466581285E-4,9.972015395760536E-4,8.238218733523995E-4,8.12852696981281E-4,8.407654785389068E-5
BEN.5.2.2_1,0.22615118324756622,0.32945170998573303,0.2473234102129936,0.22615118324756622,0.03679268571605101,5.817432538606226E-4,9.214599849656224E-4,6.624416057699515E-4,5.817432538606226E-4,1.2018115536954109E-4
BEN.5.2.3_1,0.22615118324756622,0.32012057304382324,0.30018969036865933,0.29896220564842224,0.02991773916362877,5.817432538606226E-4,0.0015367383603006601,0.001080116003185714,9.275168413296342E-4,3.3864381633783014E-4
BEN.5.2.4_1,0.2759309411048889,0.32945170998573303,0.297058568759398,0.2910012900829315,0.01842180196680132,7.223627180792391E-4,9.214599849656224E-4,8.081745996809128E-4,8.321019122377038E-4,6.895968626097122E-5
BEN.5.2.5_1,0.22615118324756622,0.3319634795188904,0.29639238406494894,0.2996646761894226,0.030812815184209922,5.817432538606226E-4,0.001529030385427177,0.001040605023060422,9.823658037930727E-4,2.7327647617835193E-4
BEN.5.2.6_1,0.26464444398880005,0.32523873448371887,0.2867970665693284,0.2870551347732544,0.018552754826877307,7.444576476700604E-4,0.001255675102584064,9.193376164184884E-4,8.453964255750179E-4,1.5519769058258437E-4
BEN.5.2.7_1,0.22615118324756622,0.3262743651866913,0.29419449920611535,0.30067873001098633,0.026380672542069786,5.817432538606226E-4,0.0010782171739265323,8.557110153307779E-4,8.691261173225939E-4,1.2610350212922638E-4
BEN.5.2.8_1,0.26604416966438293,0.35640788078308105,0.31317858367101414,0.31141456961631775,0.01934312207644851,6.944152992218733E-4,0.0014416176127269864,9.219563799656986E-4,8.601901354268193E-4,1.824249195493128E-4
BEN.5.2.9_1,0.2759309411048889,0.33472785353660583,0.31576183441423383,0.3168293833732605,0.016396908931184083,7.223627180792391E-4,0.0011591337388381362,8.896912108802355E-4,8.983190055005252E-4,1.0673550965213382E-4
BEN.5.2.10_1,0.26604416966438293,0.33472785353660583,0.2962040465512722,0.3083128333091736,0.02774929051860001,7.444576476700604E-4,0.0011591337388381362,9.009165115647768E-4,9.214599849656224E-4,1.3930174525920896E-4
BEN.5.3.1_1,0.34899434447288513,0.5256537795066833,0.4662199498036443,0.4622395932674408,0.048685272528863135,7.441318593919277E-4,0.0019569245632737875,0.0012665967902001358,0.0012438356643542647,3.326763150479213E-4
BEN.5.3.2_1,0.2641577124595642,0.4142710268497467,0.36007565799842134,0.3623131215572357,0.03354062842151,6.839842535555363E-4,0.001902528339996934,9.886218353424106E-4,9.843007428571582E-4,2.955150851561371E-4
BEN.5.3.3_1,0.2873651385307312,0.302568644285202,0.29870780222280574,0.3004423975944519,0.005284451266150195,5.920436233282089E-4,9.121129987761378E-4,8.389001199263901E-4,8.427482098340988E-4,1.0283463554099273E-4
BEN.5.3.4_1,0.25104156136512756,0.3139171004295349,0.28008948676197487,0.259647935628891,0.022651347943763157,6.611763383261859E-4,9.823658037930727E-4,7.969001863251493E-4,7.44568882510066E-4,9.970341303855943E-5
BEN.5.3.5_1,0.2921513319015503,0.32215824723243713,0.2992113595912824,0.2951912581920624,0.010028234638305093,7.682493887841702E-4,0.001037943409755826,8.556835740780756E-4,8.379677310585976E-4,9.693113262354805E-5
BEN.5.3.6_1,0.2641577124595642,0.30928122997283936,0.2893909601144916,0.2873651385307312,0.0140697940618724,7.72943370975554E-4,0.0010051657445728779,8.63413583801441E-4,8.448545704595745E-4,6.906448310499291E-5
BEN.5.3.7_1,0.2641577124595642,0.3635595440864563,0.3067625489249919,0.3120015859603882,0.028208826555388002,6.851534708403051E-4,0.0011977552203461528,0.0010018810163974186,0.0010051657445728779,1.5529204454043033E-4
BEN.5.3.8_1,0.25104156136512756,0.31032633781433105,0.2849707542544733,0.29668185114860535,0.024745926194125308,6.611763383261859E-4,8.321019122377038E-4,7.856596969951788E-4,8.226694772019982E-4,6.896584624002319E-5
BEN.5.3.9_1,0.27432096004486084,0.3407647907733917,0.2990030419500566,0.29458341002464294,0.017074655156150996,5.920436233282089E-4,9.397764224559069E-4,7.797472369865481E-4,7.932230946607888E-4,8.45936072001052E-5
BEN.5.3.10_1,0.2855128049850464,0.3205529749393463,0.30592766745870276,0.302568644285202,0.010767985683361422,7.682493887841702E-4,8.777864277362823E-4,8.102126556966819E-4,8.125106105580926E-4,3.542343437315252E-5
BEN.5.4.1_1,0.314595490694046,0.44660675525665283,0.40450794256175243,0.41439035534858704,0.031070702952251388,7.123319082893431E-4,0.0012821637792512774,8.930504445469751E-4,8.755032904446125E-4,1.3637008701272596E-4
BEN.5.4.2_1,0.3278455436229706,0.44293493032455444,0.3889484170982642,0.39225855469703674,0.03129908925672163,6.839842535555363E-4,0.0015027793124318123,9.658183015984005E-4,9.523784392513335E-4,1.6418012092398026E-4
BEN.5.4.3_1,0.3792601227760315,0.5767844319343567,0.4772684344999631,0.45628824830055237,0.055175517508232165,7.581573445349932E-4,0.0015027793124318123,0.0010027899307986558,9.919931180775166E-4,1.3776449669766422E-4
BEN.5.4.4_1,0.39470675587654114,0.46663928031921387,0.440382527626282,0.4404969811439514,0.01835808117567834,7.462583016604185E-4,0.0011413368629291654,9.732759391120057E-4,9.900868171826005E-4,1.2083171971352717E-4
BEN.5.4.5_1,0.35654038190841675,0.44522902369499207,0.39607541985558664,0.3991360068321228,0.02250913937154639,7.160819368436933E-4,0.0015147465746849775,9.292894553980436E-4,8.84774315636605E-4,1.9370126824180085E-4
BEN.5.4.6_1,0.40064355731010437,0.45359504222869873,0.41892769419756093,0.4091760218143463,0.01756405177897518,8.655821438878775E-4,0.0017896691570058465,0.0010574895613750474,9.13299445528537E-4,3.106083227940454E-4
BEN.5.4.7_1,0.40064355731010437,0.4404969811439514,0.41177527300569394,0.41770848631858826,0.014142474517650218,8.655821438878775E-4,0.0010202270932495594,9.189436084202287E-4,9.610167471691966E-4,5.797823289482156E-5
BEN.5.4.8_1,0.40064355731010437,0.45359504222869873,0.43778403245411346,0.43977734446525574,0.01719542123904589,8.655821438878775E-4,0.0017896691570058465,0.0012709905578080437,0.001185440574772656,2.696516530382889E-4
BEN.5.4.9_1,0.34915292263031006,0.5817025899887085,0.46379817904303194,0.4591178596019745,0.054574666824103744,7.462583016604185E-4,0.0013624861603602767,0.001010804354284446,0.0010092485463246703,1.3396573405595816E-4
BEN.5.5.1_1,0.2849549651145935,0.3461810350418091,0.3179266784468343,0.32265713810920715,0.015802661766776235,8.524243021383882E-4,0.0019396392162889242,0.001375407437453416,0.0013295351527631283,2.751256055314802E-4
BEN.5.5.2_1,0.3245651125907898,0.37657567858695984,0.35580554635428663,0.35691577196121216,0.012449002944021688,0.0011244077468290925,0.0024799020029604435,0.0016004314895670824,0.0015146007062867284,3.2624068531295476E-4
BEN.5.5.3_1,0.2870551347732544,0.32897812128067017,0.3117851157804275,0.31048715114593506,0.011707804587436383,8.453964255750179E-4,0.002184296492487192,0.0012561704424017051,0.0011728792451322079,3.5020221735576927E-4
BEN.5.5.4_1,0.28129667043685913,0.3795330822467804,0.3406782335597322,0.34345608949661255,0.02593570704084499,9.407080942764878E-4,0.002116526011377573,0.0014082340406473964,0.0013697706162929535,2.864130380098639E-4
BEN.5.5.5_1,0.314283549785614,0.3574002683162689,0.32781609041350235,0.3232452869415283,0.014731956348750309,9.407080942764878E-4,0.00188187335152179,0.0012589135867413842,0.001260443008504808,3.021856727450617E-4
BEN.5.5.6_1,0.3182870149612427,0.3404701352119446,0.33700554177998915,0.3394857347011566,0.00902044112611654,0.0012782434932887554,0.0018346068682149053,0.001588824178758383,0.001597066642716527,2.0712771192520717E-4
BEN.5.5.7_1,0.21655549108982086,0.3392125368118286,0.320940055875437,0.3211616575717926,0.030461903397807723,0.0010598256485536695,0.002184296492487192,0.001409690078292521,0.0012050868244841695,3.2682029795801814E-4
BEN.5.5.8_1,0.2996646761894226,0.33652347326278687,0.3168616145849228,0.3160347044467926,0.013219674324315811,0.001037943409755826,0.0012938374420627952,0.0011547526129464985,0.001200899831019342,1.0399261608092686E-4
BEN.5.5.9_1,0.3501598536968231,0.4082617461681366,0.36842120404558626,0.3671555519104004,0.01878395752355562,0.001190045615658164,0.0024799020029604435,0.001785369163486791,0.0016841539181768894,3.6747903342305624E-4
BEN.5.5.10_1,0.21655549108982086,0.3795330822467804,0.3411229241646024,0.35159042477607727,0.04264264035164678,0.001180737977847457,0.002116526011377573,0.001713888157061581,0.0016925709787756205,2.8966476016566156E-4
BEN.5.5.11_1,0.29788339138031006,0.3591218888759613,0.3426269452678844,0.34627941250801086,0.019152588163467776,0.001179607235826552,0.0018923289608210325,0.0014301095090137892,0.0014075716026127338,2.2444877693779272E-4
