ADM3_PCODE,young,elderly,working,dependency_ratio
CI080204,9226.875152442943,1125.755213050944,10402.843485536008,0.9951731351036918
CI080301,9062.018233955394,1105.641302998715,10216.975495705548,0.9951731352617837
CI080302,2482.539264172089,302.8903579668163,2798.9397258282356,0.9951731351823475
CI080303,3183.0237311183423,387.1774026645817,3592.450311871881,0.9938066845307698
CI080304,2570.075276860868,313.5704768023376,2897.6322326823065,0.9951731352028226
CI080305,2863.8928339438735,349.3975677398238,3228.967959703573,0.9951447155203996
CI080401,6866.3328826228235,813.5664308617382,7750.061136962514,0.990946932903106
CI080402,5343.732018390305,622.2728358392193,6035.106961407395,0.9885499780501396
CI080403,6593.094593544747,775.3819371743333,7467.731084947758,0.9867088740743839
CI090101,29683.570553476315,2217.0927539728505,36494.023747180174,0.8741339000721747
CI090102,2539.163533678514,189.67268156698162,3123.58905070661,0.8736220325231917
CI090103,5528.667193971453,412.9404812221811,6797.075745727185,0.8741417482258721
CI090104,5460.096388758581,407.86759877519256,6717.22803174315,0.8735692699137104
CI090105,7715.428807433281,576.276313384705,9485.980356972985,0.874101021590551
CI090201,50492.69632532585,3771.4131227292464,62083.704247786874,0.8740475476701195
CI090202,7499.63910122298,560.1539161455063,9220.235772789956,0.8741417482136327
CI090203,11211.958932041738,837.4299907632576,13784.250605877696,0.8741417482403473
CI090204,9230.91493995621,689.4642639700992,11348.707715795483,0.8741417483260071
CI090301,15268.791861134954,1110.0103143795313,18865.374767412446,0.8681938406973393
CI090302,33855.765383123675,2529.4689057360056,41692.14342190705,0.8727120100460255
CI090401,6269.486102981353,470.1927948078443,7707.446777324585,0.8744372932444276
CI090402,1596.1394608445758,119.42691642762037,1981.5332523836632,0.8657772334673036
CI090403,5734.6560107035775,428.4888628335321,7065.218657927241,0.8723218872528459
CI090404,2796.4375361922216,212.45663111882772,3437.2419126490586,0.8753803903758742
CI090405,4255.257441339097,317.8285100396183,5231.515324914638,0.8741417481087725
CI090406,2015.5250136552988,152.93891339069629,2481.5231193113614,0.8738439348684198
CI010101,1405518.5684521422,65872.71494298344,2932155.6990551716,0.50181212541655
CI010102,58989.51702213406,3890.617189317858,88507.58747404508,0.7104490813275367
CI010103,36618.40799256961,2490.959954320765,52615.33608160051,0.7433073863908447
CI010104,6572.102846950141,463.8755070556822,8927.280221246963,0.7881435532022582
CI010105,22862.865340626446,1538.0949246157804,33376.85200996646,0.7310743463151049
CI020101,5600.043382834069,671.4068268142803,6273.832516731581,0.9996202788205012
CI020102,15261.514515458273,1829.7510096694698,17097.757905955263,0.9996202788188234
CI020201,122831.72907422078,14700.678369299094,137608.5926545036,0.9994463629813075
CI020202,12434.73688697798,1443.0660848983205,13927.05859830551,0.9964633144837057
CI100101,8701.245138964468,621.8881847352594,9249.336888876776,1.007978564918713
CI100102,6478.870063241928,463.9007462536441,6889.67583362502,1.0077064548685182
CI100103,11886.103094515081,842.0065342102814,12615.463014430676,1.0089292493003095
CI100201,6446.490885367781,461.1413119159381,6857.208240336358,1.0073534236062351
CI100202,1777.3803953279134,127.1453775251305,1889.695921063588,1.0078477450388468
CI100203,2933.9023074847355,209.83102301642657,3120.5261793502937,1.0074369352529196
CI100204,5205.841806298896,370.7516266636173,5529.491273189093,1.0085183532166522
CI110101,5167.400007252595,497.08935436844445,6256.508901702848,0.9053754179234561
CI110102,30409.144215071854,2839.8468252944404,36306.8210243318,0.9157780852827562
CI110103,11736.085453301012,1134.8206127518013,14221.516761635594,0.9050304747222019
CI110104,4519.261398241792,322.0373344815231,4814.078610651246,1.0056542745296773
CI110105,3656.2035511585113,353.90645150825327,4432.6900210360145,0.9046673653326014
CI110106,2533.4730937550953,236.22778267618753,3018.2883449713936,0.9176395890226098
CI110107,5933.008890928157,573.773235327073,7189.96197165856,0.9049814382751545
CI110201,8511.94356557761,823.9234222890225,10319.668139144267,0.9046673654605318
CI110202,11002.346893709633,1064.9848930526334,13338.971039555081,0.9046673653446038
CI110203,5003.330207233841,484.08334069718336,6064.61318690057,0.9048249869890657
CI110204,9566.11066804433,925.9627462941185,11597.71404878992,0.9046673654997701
CI110301,244434.13309991403,23662.56386046193,296336.76405068696,0.9047027891366167
CI110302,4083.1874750795173,398.5223854962115,4937.259708115208,0.9077322493708997
CI110303,6629.2367645790355,642.2052249407407,8035.046488885508,0.9049657646135603
CI110304,12451.276721596416,1207.521884926039,15086.505628427669,0.905365294186152
CI110305,6148.9178384275565,596.4059155676964,7449.954888505822,0.905418066947263
CI110401,22791.223104798682,2211.578859307608,27609.684959928516,0.9055808496328103
CI110402,7164.564001489438,693.4765085369736,8683.809234569699,0.9049070860221164
CI110403,6536.900016924786,632.7467977875523,7925.17458758968,0.9046673654280815
CI110404,1799.091354810958,174.92518180283096,2178.0644799359197,0.9063168491099336
CI120101,13323.472901970692,940.3937069901377,18098.05468846236,0.7881436350202957
CI120102,14921.494122088303,1051.0069341082494,20265.585164246688,0.7881588874312814
CI120103,8589.414043583472,606.215670638943,11667.446934251302,0.7881441215067757
CI120201,34190.65210292291,1210.0043924469358,44699.829243091306,0.7919640207762378
CI120202,22209.89287996779,785.0610481293885,29035.175756946865,0.791968821562772
CI120203,18119.8756505226,640.489742368965,23688.262572689946,0.7919688214922219
CI120204,32412.731591954587,1145.704446521623,42373.430782417345,0.7919688214719948
CI120205,7931.33140167808,280.3516152094565,10368.694820717958,0.7919688214257748
CI120206,27801.263637161355,1073.8025210180538,36476.815734010226,0.791600516030156
CI130101,26060.46235918091,1584.1979834995427,29073.249622273353,0.9508624148262242
CI130102,8783.299528001922,533.930872201602,9798.71562092939,0.9508624151008682
CI130103,15624.038040836615,949.767224638522,17430.352263052977,0.9508588819863694
CI130104,22674.78838683145,1378.3851392687036,25296.166034889287,0.9508624149970094
CI130105,10273.05794978006,615.9946603074343,11571.476220805303,0.9410253629099784
CI130106,103234.42167793502,6276.408941115124,115190.36903130985,0.9506943292219513
CI130107,16014.032228462966,958.7379366040269,17976.47165854819,0.9441658233859302
CI130108,4834.516305056395,294.0025178777189,5396.286642495473,0.9503792445989245
CI130109,30998.60852767478,1884.3845686529928,34582.282971146815,0.950862414831409
CI130110,17546.417298361466,1066.6349090509386,19574.91632213428,0.9508624149961629
CI130111,20481.211830980916,1224.520684724919,23003.597901675777,0.9435798960007297
CI130112,13824.661077728526,840.3918509795365,15422.896836050344,0.9508624147980518
CI130201,59753.198377071065,3634.6548141321373,66717.85692437328,0.9500882689180988
CI130202,34924.79345804841,2134.941236525934,39257.00644396179,0.9440285455152065
CI130203,15794.673647285696,960.1475905667812,17620.65780962434,0.9508624149491771
CI130204,17381.472036104293,1056.6079977058037,19390.902140409213,0.9508624147706101
CI140101,2977.235866335615,361.97797333081684,3387.3003037015746,0.9858038969905931
CI140102,8621.866731507802,1051.939173074009,9720.72653801625,0.9951731351302869
CI140103,50881.952244204316,6204.120644139045,57460.9051759389,0.9934767423790516
CI140104,6889.1175702806295,840.5294197861837,7767.137912978066,0.9951731354159928
CI140105,24574.66991029875,2998.3133293926767,27706.719831832055,0.9951731351472729
CI140106,2249.405216642913,272.2251409727296,2589.6530455030156,0.9737328952210429
CI140107,3537.9296234395006,431.6567255890283,3988.839940779787,0.9951731350374781
CI140108,11999.10630919235,1462.3344033259307,13568.316774421124,0.9921231156613085
CI140109,7334.300125520763,894.8453799714249,8269.05913741483,0.9951731350254777
CI140110,14910.89725785025,1818.3341833512586,16831.48806084816,0.9939246833508137
CI140111,8029.107129067611,979.6175907319152,9052.419525909041,0.9951731350956
CI140112,2491.7131825085426,304.0096520507496,2809.282863611053,0.9951731350276594
CI140201,12766.251824893208,1556.4324817634451,14401.238483037563,0.9945453179965436
CI140202,3648.929889051565,444.9299698747695,4113.077831344985,0.9953275932995497
CI140203,4199.370301036288,510.33954508232955,4783.095725605809,0.9846572421508674
CI140204,10313.128437467223,1258.1889440558268,11627.20910963713,0.9951930228839048
CI140205,10113.136760784606,1225.48738889828,11459.891378688098,0.9894181170660368
CI140206,5481.373956857757,657.1092539167889,6338.730425912323,0.9684089396956874
CI140301,9125.288825689366,1113.3608394737894,10288.309946859743,0.9951731351453165
CI140302,3651.55706101438,445.5202145780343,4116.949233420493,0.9951731350810055
CI140303,2840.2739289000456,346.3349446445936,3201.5866728239203,0.9953217573628672
CI140304,6611.023074798011,801.6756142581888,7469.0857246521855,0.992450610734072
CI140401,21401.218867228654,2611.1260102137994,24128.81138892962,0.9951731351532468
CI140402,2206.8447598569187,269.25334440959415,2488.1078644677605,0.9951731352274727
CI140403,4001.8551977858037,488.2594893711991,4511.892984170484,0.9951731352915754
CI140404,4376.831458350081,534.009699829031,4934.660094476697,0.9951731353646334
CI140501,15643.76458304828,1905.4055309119613,17716.2001913217,0.9905719016743061
CI140502,13203.120951178631,1606.9790987152205,14980.182589299466,0.9886461637972888
CI140503,7292.548052391733,888.0631450913979,8262.56132023116,0.9900817531547547
CI150101,32099.570973206166,2265.668251180653,43602.76637900623,0.7881435532249376
CI150102,11016.458142125284,777.5692538385681,14964.31373146664,0.7881435532298166
CI150103,10993.213066164315,775.928557993728,14932.738554083282,0.7881435532760889
CI150201,15338.435333037723,1082.625247165965,20835.113745977953,0.7881435532538735
CI150202,9168.436390991372,647.1312424139621,12454.035302043509,0.7881435531016003
CI150203,10987.0640353282,775.4945439320687,14924.385958054312,0.7881435532637318
CI150204,29484.284816995605,2081.0747926277168,40050.26683079761,0.7881435532746659
CI150205,1114.062229842098,78.63330717030769,1513.2973335659758,0.7881435528614228
CI150301,11724.367011772943,827.5352378782407,15925.90867280105,0.7881435532207881
CI150302,8758.895554616396,618.2248223639666,11897.73149710799,0.7881435531857214
CI160101,20784.862738278123,1552.437670792493,25553.40761913075,0.8741417482162978
CI160102,11397.339137960114,851.2761837783621,14012.161469508459,0.87414174810877
