ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF520502,0.3124391436576843,0.522225022315979,0.4493517563526789,0.4536788726608368,0.029512434058373234,7.663433789275587E-4,0.004249917343258858,0.0022579465950218016,0.0018318071961402893,9.520902555684165E-4
BF520503,0.3543497323989868,0.49624955654144287,0.4365657894866329,0.43712018315608686,0.024510980554001187,9.983093477785587E-4,0.004698642063885927,0.002892176285763042,0.0030774313490837812,8.426988974442813E-4
BF520504,0.314922571182251,0.5449651479721069,0.4267786255016084,0.4338431350602019,0.03944101022693649,6.252557504922152E-4,0.0038456511683762074,0.0021291308960441533,0.0019939017947763205,8.69556704146281E-4
BF520505,0.37691882252693176,0.4602371156215668,0.42773557268508894,0.43348249793052673,0.022094012190434876,0.0026687600184231997,0.004076418932527304,0.003546792769000763,0.0035345247015357018,4.238088100444888E-4
BF520506,0.3696790635585785,0.4759044349193573,0.42011328481270455,0.42069488763809204,0.021320093794676205,0.0012233168818056583,0.004236332606524229,0.0032795998612047197,0.0034129794538516147,7.607971345964267E-4
BF520507,0.336293488740921,0.46186375617980957,0.414436632975845,0.41724920272827143,0.03113913987838891,0.0012260167859494686,0.004171229898929596,0.0026555638162546395,0.002553456230089068,8.601331842733863E-4
BF520508,0.32585665583610535,0.5040081143379211,0.4279009940861591,0.4295876539582126,0.033268760472561915,7.909618434496224E-4,0.0038938038051128387,0.002869270708570688,0.0032765567302703857,8.88324904863271E-4
BF530101,0.15751010179519653,0.24155978858470917,0.20274087644698435,0.2016023695468903,0.018309404832702044,9.467317722737789E-4,0.0035600787959992886,0.001994711700020296,0.0018374956933521617,6.141147902871525E-4
BF530102,0.1368556171655655,0.2983821928501129,0.2294886083613167,0.2277194211880366,0.03257295273021784,5.068736500106752E-4,0.003235576907172799,0.0016583738794810792,0.0016574131663592857,5.668503683794035E-4
BF530103,0.1509193480014801,0.22575105726718903,0.18239271125011133,0.17262187600135803,0.023871354643449697,0.001246734638698399,0.00435520289465785,0.002755736478859956,0.002771798754110932,8.574251546385698E-4
BF530104,0.1827421337366104,0.2414221167564392,0.20879888544780034,0.2061467319726944,0.016929772142528672,0.0021389792673289776,0.004635370336472988,0.00353601359916495,0.003358293091878295,6.514132889150411E-4
BF530105,0.16933898627758026,0.23753736913204193,0.2037343443072732,0.20088595151901242,0.01331510310849132,0.002090349793434143,0.0048786308616399765,0.0037566342584091374,0.003718983381986618,7.447901991789353E-4
BF530106,0.161553293466568,0.21754370629787445,0.193752964807479,0.19654223322868347,0.0137606994311337,9.500657906755805E-4,0.002427678555250168,0.0013894610850241455,0.0012826262973248959,3.854068178559642E-4
