GID_3,NTL_mean,NTL_min,NTL_max,NTL_median,NTL_stdDev
BEN.2.9.3_1,0.308315336850646,0.19499999284744263,3.0791666507720947,0.2733091259890939,0.14711540971187728
BEN.3.1.1_1,2.3550583946268335,0.38083332777023315,15.701666831970215,1.3424767783061822,2.5023997893914056
BEN.3.1.2_1,7.233984757886353,1.4199999570846558,15.701666831970215,7.511626542212447,3.6196013722044005
BEN.3.1.3_1,7.050765276783394,1.0750000476837158,20.61166763305664,6.699365759317854,4.1953066683422495
BEN.3.1.4_1,1.094020356965642,0.4350000023841858,4.3433332443237305,0.9275000095367432,0.6387626774652513
BEN.3.1.5_1,2.5706877963437313,0.6258333325386047,7.289166450500488,2.4518469618681897,1.3074103872128298
BEN.3.1.6_1,0.3919789131448526,0.29083332419395447,1.0291666984558105,0.3699821351898764,0.08881752948176813
BEN.3.1.7_1,1.6364787448307605,0.5083333253860474,6.175833225250244,1.4616667032241821,0.9611697907553162
BEN.3.1.8_1,3.2574534821716083,0.7350000143051147,18.88249969482422,2.8211269053824966,2.211019235077405
BEN.3.1.9_1,0.5994689046848372,0.32249999046325684,1.93833327293396,0.4891666769981384,0.27538602484855784
BEN.3.2.1_1,1.315505493184437,0.3016666769981384,20.17333221435547,0.42898075105752753,3.0397847756952685
BEN.3.2.2_1,0.5489177504832613,0.32999998331069946,1.3641667366027832,0.4965033637874321,0.18879731808378633
BEN.3.2.3_1,0.9409393626262674,0.3075000047683716,3.570833206176758,0.7143300238367469,0.6361771437721698
BEN.3.2.4_1,0.5124807488205919,0.32750001549720764,1.375,0.43261905227388653,0.19248345388486543
BEN.3.2.5_1,0.3516732240712791,0.25999999046325684,0.7716666460037231,0.3377040943057343,0.07683762495655863
BEN.3.2.6_1,0.5379758147208975,0.32500001788139343,2.2808332443237305,0.4878403760848793,0.19248118241179438
BEN.3.2.7_1,0.5392966522013052,0.3266666829586029,3.445833206176758,0.45974028181471144,0.31239295868178235
BEN.3.2.8_1,0.3681804555971436,0.25833332538604736,0.9074999690055847,0.3415160440618535,0.08154399762411117
BEN.3.2.9_1,0.32687728764673624,0.28333333134651184,0.39750000834465027,0.32333332300186163,0.025391831472889544
BEN.3.2.10_1,0.66858626348916,0.3491666615009308,1.6416666507720947,0.5792161591032207,0.265520841464214
BEN.3.2.11_1,0.6562671513763044,0.35499998927116394,2.072499990463257,0.49451339836389946,0.35268350555376826
BEN.3.2.12_1,0.34340745131259853,0.27916666865348816,0.7716666460037231,0.3326203809844122,0.05439194177413003
BEN.3.3.1_1,0.34791460441424354,0.27916666865348816,0.54666668176651,0.33446842566914925,0.04714679134430925
BEN.3.3.2_1,0.5181839443463703,0.2849999964237213,1.127500057220459,0.41204049683253474,0.2099060698283771
BEN.3.3.3_1,0.7050272837926883,0.29750001430511475,4.549166679382324,0.4845651061552435,0.7041414983757265
BEN.3.3.4_1,0.3652328209126663,0.2691666781902313,0.6041666269302368,0.36004918009364006,0.05457331070121112
BEN.3.3.5_1,0.4537419400776609,0.25833332538604736,1.1833332777023315,0.4085732676271736,0.15220851134352742
BEN.3.3.6_1,0.4766732302966552,0.29249998927116394,2.9091665744781494,0.3812703391160619,0.3373563667756155
BEN.3.3.7_1,0.3679092408430981,0.28833332657814026,0.54666668176651,0.3625000001743106,0.044965306366779555
BEN.3.3.8_1,0.41625871130117986,0.2841666638851166,1.5566667318344116,0.37032457509503053,0.14982614148773576
BEN.3.3.9_1,0.4171744991329449,0.27416667342185974,0.9741666316986084,0.38089921102966756,0.12075874054309525
BEN.3.4.1_1,0.8539181713116301,0.3700000047683716,3.4641666412353516,0.4899722311404606,0.7365789165099534
