ADM3_PCODE,UI_max,MNDWI_max,NDSI_min,UI_median,OSAVI_mean,BRBA_mean,VARI_min,VARI_median,BRBA_min,MNDWI_mean,NBAI_max,NBAI_mean,SR_median,ARVI_max,MNDWI_min,BRBA_max,UI_min,SR_min,SAVI_median,SR_mean,NDSI_max,OSAVI_median,BRBA_stdDev,VARI_mean,NDVI_stdDev,NDMI_max,NBAI_median,NDVI_median,NDVI_max,NDMI_median,NDMI_min,BRBA_median,NDMI_stdDev,NBAI_stdDev,MNDWI_stdDev,NDVI_min,EVI_min,SAVI_stdDev,SAVI_max,OSAVI_stdDev,UI_stdDev,NDSI_stdDev,NDSI_mean,SR_max,ARVI_mean,NDSI_median,NDVI_mean,EVI_median,SR_stdDev,EVI_max,UI_mean,OSAVI_min,EVI_mean,EVI_stdDev,ARVI_stdDev,ARVI_min,SAVI_mean,MNDWI_median,OSAVI_max,VARI_stdDev,NDMI_mean,NBAI_min,SAVI_min,ARVI_median,VARI_max
TG010101,0.1054023801994709,-0.24681658424310277,-0.5822118687094944,-0.20897161915125384,0.31333137662764604,0.3901703858804467,-0.23263045529788534,-0.0839914684804557,0.23968342314020272,-0.4825367790178124,-0.7361030995535938,-0.8863111632333065,2.6405964289347525,0.8492846571287618,-0.5822118687094944,0.6134771128059124,-0.5668193133970556,1.399840434019467,0.2841819795804563,2.6964134010536056,-0.24681658424310277,0.31150659545566906,0.032327282056389656,-0.07498885779990677,0.05972309862142472,0.29751084950366646,-0.8872067376273022,0.44726059346194313,0.7447175506683915,0.014650677308724698,-0.19943849827797697,0.3896508907857055,0.06225938909571607,0.016824693043551726,0.026452493260469015,0.16661125812843255,0.13983485127297288,0.03559773280570843,0.4754786625509961,0.039552283311868136,0.08391456585344971,0.026452493260469015,-0.4825367790178124,6.83445945945946,0.6763131460197427,-0.4834006521940035,0.45206188666106545,0.4160185095272528,0.4322890052860856,0.7525637425314959,-0.21099550408271003,0.11687609026203603,0.41926688933395745,0.05942666787486652,0.04294109269997963,0.4593554185709319,0.28475729781008974,-0.4834006521940035,0.5178607976315702,0.05735180419395905,0.01757055694126266,-0.942449429553701,0.10037681027829487,0.6748080027204325,0.278288709626793
TG010102,0.027505118266344032,-0.25820615669427754,-0.5896262591759527,-0.5019783228541016,0.4548827724659585,0.3190061510586792,-0.3005360319770802,0.07227492191713404,0.1962575949268232,-0.48011896914342417,-0.800079876683729,-0.931429648204332,5.156322436170783,0.8905675901888185,-0.5896262591759527,0.5790602899274613,-0.6920710073285192,1.6585166622824623,0.4130905066562648,5.179713409612031,-0.25820615669427754,0.4599740799075147,0.042536327602857034,0.06996490260174647,0.06410978661277524,0.4302153263819455,-0.9340865128808841,0.6738363922745008,0.8247477064220184,0.2363408569508139,-0.12184031627636097,0.31739669378991564,0.06890890026645634,0.014444647353697371,0.03377817107432504,0.2477007842851339,0.20811805023134977,0.04737834033576468,0.5762660256410257,0.046698576413457205,0.09058754668575872,0.03377817107432504,-0.48011896914342417,10.412118832613537,0.8011905951711793,-0.4833929460120254,0.6649318331429842,0.646474057197276,1.1379138493516874,0.9845441975714267,-0.48384697534487353,0.17653497270500884,0.6442430741456503,0.08898997267446385,0.034463212769869814,0.5000191411005367,0.40903414282241607,-0.4833929460120254,0.6033389261744967,0.08885953645728176,0.22900155491582436,-0.9615482387955432,0.16198091002637585,0.8076102332802558,0.3477062733019934
TG010104,0.11259147823846466,-0.15841144986249522,-0.6132686452710141,-0.26758701042188504,0.3312971513742587,0.3891814892886758,-0.2772744542186633,-0.056654931917013075,0.24293659930371583,-0.47202997576935507,-0.7185172771920899,-0.8973477575387006,2.859574607655128,0.8592517760542265,-0.6132686452710141,0.8045642517996632,-0.6213465107540962,1.3405949047625028,0.2978658010911484,2.962069326716038,-0.15841144986249522,0.3310549293364707,0.04441786728614684,-0.05251190229389543,0.07837065184922795,0.3464781226804712,-0.8979391665085679,0.4824093703675094,0.7590339978481507,0.05271630876833402,-0.27981769767778564,0.38474962957313463,0.07429457566098575,0.01627238678135982,0.03319353831866993,0.1455163830654679,0.0906078439633269,0.04579745790191173,0.4884443958327637,0.05179474965770596,0.09499482699014944,0.03319353831866993,-0.47202997576935507,7.299926056538308,0.7026002382341361,-0.4716794749910487,0.4828593488594398,0.43948986759553804,0.6387969075975877,0.7872758134403895,-0.26838924154072613,0.08356221278420133,0.4405171280442239,0.07955183261960619,0.0490009536985461,0.383197305350434,0.29836707777365035,-0.4716794749910487,0.5276222960065929,0.08170590527567435,0.056509670095694305,-0.9456102446372601,0.06558865387446634,0.7041068563665224,0.2777875594234979
TG010103,0.09025198071134467,-0.1620446227585256,-0.6029956891670506,-0.22855447998158923,0.30968725076304493,0.40415364031894185,-0.2706902103907256,-0.0722684208351958,0.26054746526524114,-0.46639590169363787,-0.6007530574372191,-0.8880125450195253,2.6407264228052685,0.9179814647879821,-0.6029956891670506,0.789056646450938,-0.5495414260568818,1.2729914761654606,0.28026872245578466,2.6817479879369204,-0.1620446227585256,0.30956446338425847,0.04059613703839438,-0.0679234249302142,0.06359322799854444,0.2903356331379365,-0.8896560080181498,0.4472573976490984,0.7312092017715088,0.029284543915561224,-0.31590338284084224,0.4003773480450617,0.060761815155229784,0.015535360769667512,0.03125227585020795,0.12010228768037336,0.10384451657174765,0.03718330494574421,0.45713981611353943,0.042004860042113325,0.0754700936088154,0.03125227585020795,-0.46639590169363787,6.440730907387162,0.6925177200723516,-0.4677962573675639,0.44919609900890534,0.40036461817261937,0.44924438904640673,0.7279415144883421,-0.22829277499490272,0.09694688815910374,0.4028245454708119,0.06305773001109678,0.042633894070181,0.28106428267347816,0.28004904470285685,-0.4677962573675639,0.5050572901816563,0.067116549664401,0.031018106913883327,-0.939628406102304,0.078681218797482,0.6933734053759869,0.26624093345947625
TG010105,0.01912926159385695,-0.3206485483075671,-0.6034034034034035,-0.5449104047333159,0.4759513921911602,0.2893732240830756,-0.26195020386917667,0.13472093369929788,0.19144511437932937,-0.4872549432980534,-0.8274576156042142,-0.9410855757173513,6.094057965886369,0.8774894751444531,-0.6034034034034035,0.5155403662625743,-0.688429267297442,1.5626920054297349,0.42480386750290716,6.036613019476521,-0.3206485483075671,0.48143755831872415,0.03762437436923992,0.1255168902519242,0.057583140237099165,0.4205015826637447,-0.942883184762457,0.7168207919889341,0.8241573371252326,0.2675593238913033,-0.15559347421573996,0.2861126736433901,0.06631852557304026,0.012126006195929752,0.027643471627118697,0.21957067187064394,0.1927708484267,0.042367910416181424,0.5994123671058378,0.041275626226810816,0.07928543907977038,0.027643471627118697,-0.4872549432980534,10.373804100227789,0.8121967432121697,-0.48731199338132586,0.7058051418001681,0.689450642179526,1.2552061152196854,1.0130559425709447,-0.5279766225107431,0.16182453256626256,0.6859712112615702,0.08184313328082332,0.029250086453706695,0.5463501832458597,0.4227232324126318,-0.48731199338132586,0.612256476673801,0.08482248019594228,0.2561985196807641,-0.9685991619971458,0.15571372083827598,0.8193413636930704,0.41185415469874603
TG010106,0.04551433272803758,-0.3113436123348017,-0.599104907835849,-0.5214472071820895,0.4634371427157524,0.30872209224351804,-0.28522657996342216,0.056693771514214356,0.19113157336206754,-0.5052331484870979,-0.8137418258236452,-0.9384747273337355,5.467959492274635,0.8873665974582435,-0.599104907835849,0.5467601601826984,-0.6852865536474292,1.4046092302261963,0.4169833654586889,5.5897463734111055,-0.3113436123348017,0.46775312516661594,0.047871057731219184,0.049875926576062934,0.07658861809290435,0.4203947171989609,-0.940933053905205,0.6893719410004763,0.8361970057366728,0.2519549514728685,-0.1472639561547902,0.30370010515679713,0.07519363896110821,0.01694203710689258,0.026567315072631943,0.1682640260796702,0.14660132815655666,0.04538920849255642,0.5662684112511186,0.049054070868726596,0.09765145478067991,0.026567315072631943,-0.5052331484870979,11.209789015119158,0.8108196781961734,-0.5048865638965662,0.6794875847355849,0.6582425424730773,1.5259976146333152,0.9649055455352608,-0.5068353068619113,0.1209280040791388,0.6559596157689772,0.08906692554480142,0.03931188512037209,0.4880392216386873,0.41571771280915715,-0.5048865638965662,0.5990068334366078,0.1032878327012855,0.2414974734624091,-0.969994000057966,0.11352575935559656,0.8193170940445424,0.36037029930928643
TG010107,0.08600032214499,-0.33854088522130543,-0.5927248822175961,-0.33796982346181,0.36465353078450125,0.36275039580258706,-0.2363923138753658,-0.0058587274489844895,0.20691841718271478,-0.4692901727305069,-0.8129746874519387,-0.9121203652805543,3.3278581355440986,0.8667634982263066,-0.5927248822175961,0.5636984137015736,-0.6254469623887288,1.7034814297898737,0.31934629561255307,3.502845327709819,-0.33854088522130543,0.36229529107412123,0.0398725397862032,-5.802113831402552E-4,0.07428355983025785,0.36664421840698985,-0.912591541279294,0.537096449311961,0.7799370076946297,0.10351174689241326,-0.18262437427344547,0.3623056503297409,0.07538713709853714,0.016596926000624148,0.028975611309370403,0.26021315406059636,0.22735701727480312,0.04227400439604402,0.546914480918693,0.04762653206661359,0.09904210682721988,0.028975611309370403,-0.4692901727305069,8.088306848180547,0.7279034444852773,-0.4697304360358478,0.5429481615060011,0.48629161996048226,0.7987232312335749,0.8991646519470662,-0.33538146367420407,0.18872025571208714,0.4933875867035377,0.07516550889232572,0.04864512652042566,0.5084143872731113,0.3226380689431036,-0.4697304360358478,0.5715865880280662,0.08714507676161193,0.10362343662494351,-0.9597943615572875,0.166084958001732,0.7275289913259875,0.38571757205297597
TG010108,0.08690927953261067,-0.36979127562129294,-0.6141761480064792,-0.39257668836797605,0.4023893456645059,0.3339541693697003,-0.3054808447115446,-0.01753957719176093,0.1913501903739139,-0.5032495519330928,-0.8160576483796651,-0.9267308636721652,3.9059791276199287,0.8830383207598995,-0.6141761480064792,0.5180674661068214,-0.6505173911898681,1.619824185381915,0.3544924281221021,4.180078781008937,-0.36979127562129294,0.3994289211282189,0.04289563088395303,-0.0023227074403152958,0.07284995989890593,0.3790501883276845,-0.9282247582226223,0.5957322450625002,0.8172015746980715,0.146432477955023,-0.15209532260109004,0.33497357943898726,0.07643117841943751,0.01274500459276422,0.027388811362325273,0.2365899928859378,0.20360708814308107,0.04803409643362509,0.5439820106140681,0.05087611559783233,0.09498680704223217,0.027388811362325273,-0.5032495519330928,9.941013286611183,0.7741746260429362,-0.5024450793105377,0.5995756227834852,0.5371240333672503,1.0551126099656198,0.8979330733295939,-0.3895131749250616,0.17019043767931757,0.5440117820494335,0.08854173739142879,0.039649540015865965,0.5048098913146069,0.35572433051845076,-0.5024450793105377,0.579829416608323,0.09655644835126943,0.14615690335555395,-0.9627809790554919,0.1542800786659374,0.7744010537290553,0.38017375469479164
TG010109,0.08539437556241226,-0.10483996838135715,-0.5870824800122442,-0.185557601293282,0.3063011763675636,0.39626647327275455,-0.23587813024783597,-0.07227922549383325,0.24156641735366474,-0.47231110449174196,-0.7818162044855317,-0.8812081023704549,2.5465092636781876,0.8471258316182456,-0.5870824800122442,0.8113197229310972,-0.5492663907794384,1.5393910741301062,0.27440563892850384,2.6339592086311128,-0.10483996838135715,0.3017532313343013,0.03433735173730326,-0.06690162577432476,0.05653455287961598,0.2897191833717894,-0.8803720817529671,0.43947451270858295,0.7313904995858208,0.009725464567446841,-0.21899105806501137,0.3925598299417042,0.061249046572060165,0.016341796947414926,0.02695694308016114,0.21240961253472151,0.16395946427814448,0.03479300991165117,0.4663956737973964,0.03813854782599815,0.08129065957666623,0.02695694308016114,-0.47231110449174196,6.4457530240595515,0.6727313676409682,-0.47363853839514714,0.44335968276528737,0.40039783956892167,0.4100049508428776,0.745050753489075,-0.19237412670128223,0.14384995183651655,0.40706704619757467,0.05800322281536488,0.044296935508718376,0.5019875853421608,0.27752841276374496,-0.47363853839514714,0.5019751416416711,0.05617847707498834,0.013976973209605394,-0.9455115456966376,0.12706656488844656,0.6709085010987281,0.28361515072300264
TG010110,0.09425337160808094,-0.10483996838135715,-0.591798779115984,-0.15822815492789472,0.2943311914961627,0.3986565697905648,-0.24858862422649797,-0.08885621805344386,0.2608346927678086,-0.47981742527561344,-0.7044925742227499,-0.8766571358192615,2.452979517723173,0.8554833011631137,-0.591798779115984,0.8113197229310972,-0.5586954637291707,1.440356778184876,0.26660047344194887,2.5072795167834987,-0.10483996838135715,0.29197364332509623,0.0322981267057024,-0.08475820287061754,0.053180358938672206,0.28351324936031896,-0.875484901913028,0.4199216997242601,0.7020114605672361,-0.010756563082477487,-0.18977837889647386,0.3964732677667273,0.05264527125232383,0.017039264344245703,0.02548479582443225,0.18044770425429804,0.16653913642421386,0.031497286412782766,0.44260605937644015,0.03500310670636578,0.06999473445883196,0.02548479582443225,-0.47981742527561344,5.711667515157126,0.6594789952850293,-0.4814515239710657,0.42452559169990955,0.3886753663006585,0.3497813379590539,0.7046128418727109,-0.1642098182785681,0.13874062777989574,0.39080137886118266,0.05313737379265787,0.042545370410027865,0.48365710568780246,0.26757141725629074,-0.4814515239710657,0.4870609848865414,0.05179356669615586,-0.006377921221478565,-0.9440572026203752,0.11785794081205694,0.6552671060945114,0.20439151620534202
