ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
TG010512,0.1518307775259018,0.2258489727973938,0.1888396833245912,0.1887301504611969,0.0201377693730107,7.442909409292042E-4,0.0011626940686255693,0.00101048338733525,9.539649472571909E-4,1.3205607002159076E-4
TG020101,0.16161999106407166,0.2295183688402176,0.17993517258052866,0.17685934901237488,0.01630489250673583,6.599113112315536E-4,8.934353827498853E-4,7.517564723376546E-4,7.463973597623408E-4,4.861141110344098E-5
TG020102,0.132372185587883,0.22517921030521393,0.16224656609388496,0.1541038304567337,0.023891667882160218,5.253170384094119E-4,0.0010401270119473338,6.54764706089806E-4,6.53318886179477E-4,1.139040541378099E-4
TG020103,0.132372185587883,0.20503216981887817,0.1724015192182762,0.1740856021642685,0.022915018010185396,5.253170384094119E-4,0.0012928524520248175,7.366937732540182E-4,7.20943498890847E-4,2.674972579693058E-4
TG020104,0.14265675842761993,0.1975570023059845,0.17786209282393636,0.17905470728874207,0.016911711739438066,6.721400422975421E-4,0.0013922007055953145,8.394711378675241E-4,8.361020591109991E-4,1.659726252421851E-4
TG020105,0.15288689732551575,0.21044856309890747,0.17369202353808985,0.1755959391593933,0.014846362726313107,6.130909314379096E-4,7.678950787521899E-4,6.552735840114634E-4,6.53318886179477E-4,5.259355811024781E-5
TG020106,0.1541038304567337,0.3240589201450348,0.21043428280962825,0.20686550438404083,0.03863139638794083,5.382703966461122E-4,8.843729738146067E-4,6.954174268644784E-4,7.313882815651596E-4,8.725621549239802E-5
TG020201,0.10629428178071976,0.24848419427871704,0.20207462233796494,0.19755949079990387,0.029103912894484114,7.551074377261102E-4,0.0014619168359786272,9.987918728824494E-4,9.725058334879577E-4,1.62462666208647E-4
TG020202,0.08571244031190872,0.21750420331954956,0.17530006037671542,0.18544596433639526,0.029946075475445425,6.343342247419059E-4,0.0011040351819247007,7.341611529324999E-4,7.272567600011826E-4,1.0674339041547488E-4
TG020203,0.15675409138202667,0.23737473785877228,0.19622303501175456,0.1946762502193451,0.01849040254669687,5.979096749797463E-4,0.0013411932159215212,8.454214743662055E-4,8.151060901582241E-4,1.5520271675886521E-4
TG020204,0.15899597108364105,0.21875259280204773,0.18287523540013143,0.18627424538135529,0.017107069934534074,6.512729451060295E-4,8.549906779080629E-4,7.09363793548749E-4,7.084388053044677E-4,5.6363445468684024E-5
TG020205,0.17269740998744965,0.22081953287124634,0.19704469793506982,0.19571825861930847,0.011807072250856268,7.084388053044677E-4,0.0014191013760864735,9.343531103662243E-4,8.549906779080629E-4,1.9916471455645838E-4
TG020206,0.15636101365089417,0.2139045000076294,0.1879475330116735,0.19308608770370483,0.014700906167652263,5.951049970462918E-4,7.763225003145635E-4,6.768464512096101E-4,6.712560425512493E-4,5.4197318430853256E-5
TG020207,0.18102474510669708,0.21995224058628082,0.20846142975417561,0.21750420331954956,0.012706209991461338,6.586451199837029E-4,0.0011569648049771786,7.445994666609417E-4,7.021583151072264E-4,1.3158820841579358E-4
TG020208,0.17266333103179932,0.2189503312110901,0.20006050926167518,0.19511926174163818,0.014599277199580646,6.219203933142126E-4,0.0011307254899293184,7.598250121342668E-4,7.738755084574223E-4,1.3019292801230427E-4
TG020209,0.14559483528137207,0.19979175925254822,0.18089163331010388,0.1823408603668213,0.01591203888685536,5.985728930681944E-4,0.001315051456913352,7.38366563582185E-4,7.142305839806795E-4,1.697731118621736E-4
TG020210,0.1613335907459259,0.21071027219295502,0.1893619967877252,0.19280262291431427,0.012956846887500683,5.370003054849803E-4,0.001315051456913352,7.295105304248008E-4,6.895569968037307E-4,1.5860345442916164E-4
TG020301,0.24262897670269012,0.35674768686294556,0.2951239673272958,0.28040334582328796,0.04364257225214211,7.447171956300735E-4,0.001571859116666019,9.816722018830847E-4,8.857405046001077E-4,2.9240454706689896E-4
TG020302,0.21014955639839172,0.2377997785806656,0.2180188955029561,0.2201162576675415,0.011433755253645773,7.363002514466643E-4,0.0012369576143100858,9.820742216972923E-4,9.452170343138278E-4,2.0532266832948946E-4
TG020303,0.18328212201595306,0.2377997785806656,0.22505454594343247,0.23268461227416992,0.020331112836147795,7.189534953795373E-4,0.0012521757744252682,9.297700752688792E-4,9.452170343138278E-4,2.243705362467149E-4
TG020304,0.17404688894748688,0.19452640414237976,0.18603760378372264,0.18700313568115234,0.006595380236429953,7.189534953795373E-4,0.0012681202497333288,8.730537020196407E-4,8.347996044903994E-4,1.8750009894521577E-4
TG020305,0.18328212201595306,0.35674768686294556,0.23777658957916434,0.2447812855243683,0.04526327069123772,7.189534953795373E-4,0.001571859116666019,0.001070095713663385,0.001126400544308126,2.474718722401665E-4
TG020306,0.1832370012998581,0.25119078159332275,0.2222211959332913,0.22417671978473663,0.026009260599032143,6.314519559964538E-4,0.0020282743498682976,0.0014564937959765031,0.0012745828134939075,4.623861777774279E-4
TG020307,0.18512429296970367,0.2207769751548767,0.2072379948685364,0.2207769751548767,0.01508717601136981,7.308002095669508E-4,0.0012681202497333288,9.592870967248836E-4,7.308002095669508E-4,2.2433753931725648E-4
TG020308,0.1566697061061859,0.21014955639839172,0.16994625157703555,0.16027280688285828,0.0256039353143859,6.657097837887704E-4,0.0012369576143100858,7.77573533513653E-4,6.853222730569541E-4,2.4422906190759466E-4
TG020309,0.2457628846168518,0.35674768686294556,0.31037697356335725,0.32453450560569763,0.047496387705428716,6.345377769321203E-4,8.715615840628743E-4,7.550509110140272E-4,7.447171956300735E-4,9.415501731454419E-5
TG020401,0.14193128049373627,0.21623718738555908,0.19456648438358387,0.1985328197479248,0.01781825168324589,6.695069605484605E-4,0.0011040351819247007,7.954058562253799E-4,7.885885424911976E-4,1.0764665736038762E-4
TG020402,0.1590324342250824,0.23174408078193665,0.20988601489442568,0.2099604308605194,0.015936052823923078,6.183185614645481E-4,0.0014045845018699765,8.745536326983875E-4,8.634676923975348E-4,1.751553153728699E-4
TG020403,0.2005440890789032,0.23635149002075195,0.22224363263442437,0.22650021314620972,0.01399620789850399,7.199483807198703E-4,0.001585339312441647,0.0012681709268194525,0.001298426417633891,2.873660859458251E-4
TG020404,0.1590324342250824,0.23635149002075195,0.21161497567368542,0.21271926164627075,0.017898278588945927,6.023464375175536E-4,0.0016992897726595402,0.001098761750535089,0.001140361768193543,3.005458262286579E-4
TG020405,0.09143655747175217,0.23784957826137543,0.20267785692298074,0.21061550080776215,0.04057722802821878,9.079821757040918E-4,0.002308438764885068,0.001466046382153931,0.001585339312441647,4.194737371154627E-4
TG020406,0.17087769508361816,0.20688672363758087,0.1809717146700318,0.17115440964698792,0.01353910700558342,5.401785601861775E-4,7.763225003145635E-4,6.616622720697019E-4,6.05760607868433E-4,8.948610202828106E-5
TG020407,0.17115440964698792,0.21071027219295502,0.18710202584610253,0.18773847818374634,0.01321548075776627,5.088961916044354E-4,7.431973936036229E-4,5.662949741295008E-4,5.370003054849803E-4,8.154576778472927E-5
TG020408,0.19958876073360443,0.24188022315502167,0.2260870211515301,0.2263251096010208,0.012609850226979795,6.946360808797181E-4,0.001123003545217216,8.621151706857988E-4,8.296042215079069E-4,1.3353005600935308E-4
TG020409,0.08157769590616226,0.28693559765815735,0.18029388864035745,0.1803516447544098,0.04387617296635324,5.336668691597879E-4,0.0011970289051532745,8.755854037985922E-4,8.877754444256425E-4,1.500689933674475E-4
TG020410,0.18220099806785583,0.22334077954292297,0.20362680860582497,0.20496007800102234,0.011640791754177371,4.977652570232749E-4,0.001233753515407443,7.03726952164505E-4,6.724403356201947E-4,2.2323574158072086E-4
TG020411,0.17525902390480042,0.2263251096010208,0.2064995269548975,0.20657873153686523,0.015008487729254224,5.164924659766257E-4,9.02799132745713E-4,7.258265593670264E-4,7.340402225963771E-4,1.0390248364775261E-4
TG020412,0.18055620789527893,0.2189503312110901,0.20312002247842534,0.20205864310264587,0.009906584335191234,6.929911905899644E-4,0.0011307254899293184,8.559329925909454E-4,8.281726040877402E-4,1.1486437807596523E-4
TG020501,0.14438550174236298,0.21727943420410156,0.16984866077061925,0.17233583331108093,0.02134122604407294,5.253623239696026E-4,0.001452834578230977,8.728152664267632E-4,6.973932031542063E-4,3.056290094250642E-4
TG020502,0.15303853154182434,0.22707487642765045,0.19045459713204835,0.19468845427036285,0.01926341987817716,5.088961916044354E-4,0.001373081118799746,7.956468385348349E-4,7.36881687771529E-4,2.5319215184699457E-4
TG020503,0.180742084980011,0.2426133155822754,0.19417053496863645,0.19675831496715546,0.019858288443949313,9.958517039194703E-4,0.002116748131811619,0.0014113628970943068,0.0013946315739303827,3.3965501177251364E-4
TG020504,0.18606457114219666,0.23350833356380463,0.20490079989974688,0.20261412858963013,0.013553348424132947,8.976940880529583E-4,0.0016601060051470995,0.001423984985455098,0.0013023532228544354,2.5130870494659367E-4
TG020505,0.17944906651973724,0.2279708832502365,0.20791623248940425,0.2119244933128357,0.016597371838526182,5.088961916044354E-4,9.467955096624792E-4,7.315833700288619E-4,7.305382750928402E-4,1.2206749388162319E-4
TG020506,0.18878605961799622,0.2426133155822754,0.2073432750645138,0.2109752744436264,0.022087453417703032,0.0013946315739303827,0.002116748131811619,0.0017618839695517506,0.0019458078313618898,3.081248261194535E-4
TG020507,0.20503325760364532,0.2674344778060913,0.23054550492592407,0.22672931849956512,0.02094711675242616,5.725504015572369E-4,0.0016601060051470995,0.0010508134772301472,0.0012259046779945493,3.876196127202133E-4
TG020508,0.14549890160560608,0.21071027219295502,0.1633429893556936,0.168691948056221,0.018967672765310313,5.370003054849803E-4,7.36881687771529E-4,5.988568211273277E-4,6.255884654819965E-4,5.9313839540603906E-5
TG020509,0.23046110570430756,0.2674344778060913,0.2494468056527386,0.24983416497707367,0.010703276544638343,5.96233585383743E-4,7.472095312550664E-4,6.560927039523463E-4,6.345377769321203E-4,5.459618782936906E-5
TG020510,0.14438550174236298,0.21727943420410156,0.17922788884764115,0.180742084980011,0.021741234980540872,5.253623239696026E-4,0.0019458078313618898,9.576156196574772E-4,9.467955096624792E-4,4.0255730231467156E-4
TG020511,0.23046110570430756,0.2674344778060913,0.23756580550310227,0.23862996697425842,0.011348363481887952,5.96233585383743E-4,0.001185917411930859,7.105031265974652E-4,6.125580403022468E-4,2.040427850649494E-4
TG020512,0.1832370012998581,0.2674344778060913,0.24010591974792603,0.2426133155822754,0.020474793706876597,5.96233585383743E-4,0.002116748131811619,0.0013984212736931146,0.0014480033423751593,5.37493277394495E-4
TG020513,0.180113285779953,0.22954341769218445,0.2130026959283378,0.22707487642765045,0.016947060507995722,4.977652570232749E-4,0.0016240477561950684,7.261248712267687E-4,6.852259393781424E-4,3.5806655432120513E-4
TG020514,0.19675831496715546,0.2426133155822754,0.22665437201366703,0.2426133155822754,0.016612406011408416,0.0015865537570789456,0.002116748131811619,0.0018652267360320205,0.002116748131811619,2.1712938148337572E-4
TG020601,0.22251178324222565,0.2852313220500946,0.24266687202391146,0.23814353346824646,0.016868908467357228,5.441296380013227E-4,0.001118644722737372,7.852906613686557E-4,7.655611843802035E-4,1.3972980363853208E-4
TG020602,0.20496007800102234,0.2596612870693207,0.2318813865985634,0.2357604205608368,0.013007869302669863,4.977652570232749E-4,0.0013537289341911674,7.125167150785853E-4,6.69460860081017E-4,2.553399225216241E-4
TG020603,0.20203641057014465,0.24551978707313538,0.22304450186430017,0.21940141916275024,0.014265212315134631,4.977652570232749E-4,0.0013697745744138956,0.0011117178489089313,0.0011226459173485637,2.347427720767762E-4
TG020604,0.20261412858963013,0.2658040523529053,0.23969955045556812,0.2395438402891159,0.018270813341012118,5.441296380013227E-4,0.0016240477561950684,8.858053914568787E-4,7.77701789047569E-4,2.768768042761651E-4
TG020605,0.20149342715740204,0.25864487886428833,0.23476939250130552,0.24318993091583252,0.02473169669635079,5.634738481603563E-4,9.05127904843539E-4,6.634459894446953E-4,6.268713041208684E-4,1.1128445615525337E-4
TG020606,0.2107154279947281,0.2724200487136841,0.2591653003337535,0.26971179246902466,0.020670905057181412,5.441296380013227E-4,0.0011928821913897991,8.979095484572627E-4,9.422787697985768E-4,1.9188476735274162E-4
TG020607,0.22825348377227783,0.273446649312973,0.24739415074784066,0.2464510202407837,0.013492178828909912,6.594454171136022E-4,0.0011953158536925912,8.315134825603259E-4,8.226633071899414E-4,1.6439333335822493E-4
TG020608,0.2181902974843979,0.27141568064689636,0.2468270736370794,0.24677689373493195,0.012194974370797834,5.658748559653759E-4,0.0013537289341911674,7.832824906954685E-4,7.124794065020978E-4,1.9961265766779883E-4
TG020609,0.20149342715740204,0.2724200487136841,0.2259479094697879,0.2107154279947281,0.027204547590922976,7.250889902934432E-4,0.0011928821913897991,9.638952195214538E-4,9.635042515583336E-4,1.6599521631349218E-4
TG020701,0.13223733007907867,0.18224863708019257,0.15105359935307805,0.1460828334093094,0.014675205039969398,5.92531287111342E-4,0.0015003221342340112,0.001031655645037742,9.48019209317863E-4,2.792702406941035E-4
TG020702,0.14880749583244324,0.20188003778457642,0.1819313196737235,0.18269869685173035,0.01632069529428744,6.257658242247999E-4,0.0015003221342340112,0.0012306434086238884,0.0012844741577282548,2.956905293290569E-4
TG020703,0.14880749583244324,0.1570727527141571,0.15131209668565967,0.14983713626861572,0.003677692152174946,6.559495814144611E-4,8.761466597206891E-4,7.583719361420781E-4,7.438663742505014E-4,9.050119071116543E-5
TG020704,0.13223733007907867,0.187582865357399,0.1606828174585217,0.16615872085094452,0.017772689414445982,5.92531287111342E-4,9.48019209317863E-4,7.456629105574084E-4,7.27226841263473E-4,1.05229783291359E-4
TG020705,0.15057095885276794,0.21727943420410156,0.18124818816044488,0.1832370012998581,0.01970529261723568,6.314519559964538E-4,0.001121272100135684,7.235440649109904E-4,7.210950134322047E-4,1.5913243088566824E-4
TG020706,0.12699875235557556,0.18399645388126373,0.14952484882248918,0.14880749583244324,0.015959907853177895,3.580627962946892E-4,8.761466597206891E-4,5.791062911807311E-4,6.257658242247999E-4,1.4514287974509927E-4
TG020707,0.16932615637779236,0.18979226052761078,0.1806580549981221,0.18328212201595306,0.007951037162791033,7.030956330709159E-4,8.37276631500572E-4,7.853583327188796E-4,7.782524917274714E-4,5.2977088281777347E-5
TG020708,0.16027280688285828,0.20907047390937805,0.19566554897860963,0.19924356043338776,0.01607498598587836,5.874502239748836E-4,0.0012844741577282548,7.91019316227138E-4,6.685684784315526E-4,2.6500871114192357E-4
TG020709,0.12699875235557556,0.18399645388126373,0.1565327241378171,0.156204953789711,0.015339530339256727,3.580627962946892E-4,7.030956330709159E-4,6.035466085553968E-4,6.204821984283626E-4,1.0469464120664108E-4
TG020710,0.14194278419017792,0.1792396754026413,0.16053080244372922,0.1570727527141571,0.012644842265030824,5.92531287111342E-4,9.078781586140394E-4,8.009535110644758E-4,8.761466597206891E-4,1.1495707132281986E-4
TG020711,0.14194278419017792,0.1768062710762024,0.15666584261937294,0.15610063076019287,0.012072839074654835,5.253623239696026E-4,7.350734085775912E-4,6.494185586041397E-4,6.472709937952459E-4,6.38688343907287E-5
TG020712,0.14867447316646576,0.21014955639839172,0.17630853130651641,0.17404688894748688,0.019023334272023424,6.204821984283626E-4,0.0012369576143100858,7.594778536483721E-4,7.210950134322047E-4,1.9215858767111218E-4
