ADM3_PCODE,scale_min,scale_max,scale_mean,scale_median,scale_stdDev,offset_min,offset_max,offset_mean,offset_median,offset_stdDev
TG020711,-0.09813852594552805,0.16632303647652624,0.033945176113617956,0.03625058051865779,0.023783934343915247,-0.013479269453368727,0.7918163177458891,0.13806038630884038,0.0997387068241712,0.09708607740838651
TG020712,-0.4595142080243455,0.25102589580429985,0.04838252929449076,0.0529838456937017,0.07653450542676526,-0.02160826694065084,2.2868497345722667,0.1667612766214453,0.10144124728153611,0.31691099076269647
TG020713,-0.25529132073833827,0.290142369057451,0.11679591725883562,0.10694179586356595,0.0819206148180892,0.17432821047536673,1.8278730046891032,0.5298493855505652,0.48170796905954677,0.273919441319452
TG020714,-0.011232142478028046,0.1378595530986786,0.04134531142083163,0.03858099455889101,0.014179599678264909,2.4381057370365377E-4,1.1518698322276275,0.17561297686248775,0.10496552843087659,0.19747976081700083
TG020715,-0.016716820232215383,0.16874806662755354,0.05128557043272379,0.04026715057858636,0.03143986187311756,0.07340656020235092,1.4957231357693672,0.30926981433085604,0.19731431420740947,0.2735552230321193
TG030101,0.06154371234810069,0.43703174378190723,0.16262459811835484,0.14975384250493176,0.06785388742992977,-0.07252127353456758,1.2336624818188804,0.26963133799688555,0.26119902762315217,0.16586175574880185
TG030102,-0.030737394466996193,0.24694471260798828,0.04382198827489019,0.042000444161988025,0.015418946991068761,0.010134030923446906,1.2352366216835522,0.11598933546917957,0.09744329108311651,0.08435405409216962
TG030103,0.035046479916976146,0.4683672818205412,0.05451367751178185,0.04782790301348234,0.03248574288936499,-0.4127648910368104,0.8797420385692801,0.09182897512335134,0.0899132731642616,0.07306826251805158
TG030104,0.006814133996764819,0.1970106822748979,0.05149263398399145,0.04643534293202205,0.01798927899471991,0.05925116040522144,1.1427338006240981,0.16368903271119306,0.1281410440849626,0.11921873626085444
TG030105,0.011413526144765672,0.24694471260798828,0.05154682307594654,0.04353754909286661,0.028669206983424855,-0.16001785176437502,0.7994677409352291,0.09536484615726679,0.08019454237983756,0.07694394101182132
TG030106,0.0535088250347014,0.5203932104188771,0.11082539767762727,0.07560195955596921,0.08046481792799551,-0.34876331464121385,0.7663923802209043,0.16865598491142864,0.13722015249961586,0.12339323136425022
TG030107,0.011007365545949489,0.10236148065277598,0.04019636960944095,0.03979827490886128,0.005948485573500737,0.011718854094700267,0.26795535243166213,0.08222949773288266,0.07936194390114702,0.020581677692368162
TG030201,0.03399935858656785,0.18155150523497945,0.05820045400971831,0.05022797476113584,0.02172668499602533,-0.06511514820158482,2.146153031005746,0.1846339516263574,0.11730620309451276,0.24280056271007663
TG030202,-0.02399147450480433,0.47951069846749306,0.05571326721427143,0.045034078386578476,0.04313878468428655,-0.05976407779824166,0.6916501771525613,0.11322672722746646,0.09930734884207193,0.07140056013801462
TG030203,0.03762772342278844,0.33042757692081587,0.07174198375593682,0.057630924447360704,0.035326504046401884,-0.12544601147306994,1.8512705477575462,0.12052118508207584,0.08944068593430107,0.15220442395652495
TG030204,0.0028398089953476473,0.16431051816990866,0.05446732349944509,0.04848513729935837,0.02201656267610354,-0.028727743220293804,0.49034474164779696,0.08617913976942705,0.08779241080546155,0.043482358446507614
TG030205,0.024452533595086562,0.05767692233036671,0.039955313446470596,0.040190500497429615,0.004172627800473915,0.07455602170029167,0.2998428949864492,0.12084604953854308,0.1128126538696873,0.03118872211754122
TG030301,-0.9590087845211938,1.5567199346565066,0.581187199969662,0.7949243218001603,0.5168684897186901,2.20695816299745,26.436325288954237,8.970470480128414,7.038306314517506,5.959248686492918
TG030302,0.10986676865390368,1.5029174117814927,0.3227610266958749,0.21958517141285397,0.27851935719482,0.41013594521653085,13.16520788272222,2.675099330409954,1.2309248194074576,3.3181707074509523
TG030303,-0.04584702326073533,1.5289003274270467,0.4448019606977239,0.4363841861486435,0.27907576343922186,0.2940456601125853,11.988045425642104,2.4646379633086966,1.9562992263762724,1.941848461952576
TG030304,0.0267991494564783,1.196105060123262,0.5917246273812673,0.6374747676863557,0.24233502593283665,0.10694679591272559,11.387451160521735,2.237404371480859,1.2823397028481678,2.415614577524218
TG030401,-0.1458016990550927,1.4454840350718725,0.2186605035380997,0.1540439618039211,0.19008389854761903,0.1320731425325253,12.225074652405013,0.9228607023162387,0.4650735091112016,1.2841990418996994
TG030402,-0.003080708107778004,0.1685282387548969,0.05549855019118293,0.04821344769960679,0.021929360464502543,-0.05492813624386188,0.9570658198069959,0.2002657893166641,0.15190833670188816,0.163412882801146
TG030403,0.002125650466907592,0.18258114211494103,0.049602823883091826,0.045413795883934814,0.016194581324179946,-0.10908053950905534,1.5198142791078204,0.14019760719035326,0.09770211433106195,0.13671573255689595
TG030404,-0.5218812784268743,0.2948079293682462,-0.018758513713735277,0.021391290993917556,0.14320555561509055,0.25669792580551337,8.011604196968532,2.407595447473622,1.4814567014220215,2.0009663355951464
TG030405,-0.0598595257449363,0.36677511249269756,0.07659986827461965,0.061508950374749315,0.05095281973614319,-0.02027825857069166,1.0871576908088865,0.24299700786211126,0.18485099307768646,0.19745366095302047
TG030406,0.028329739524495034,0.2022972728258797,0.08444097427207635,0.06869945610631378,0.03338184286710935,0.04342665153394808,0.8251630316178004,0.25205189454854504,0.2347048808016356,0.15106336737752488
TG030407,0.002357125548379762,0.7910751470529552,0.0861628428299717,0.06009178750527444,0.0773601008894422,-0.06499496387550607,1.1956568140359152,0.35516279985201055,0.26967530773699555,0.23466618813246914
TG030501,-6.284332322222846,2.8087356005396162,0.3971419520720426,0.40583741240754334,0.7899949797560547,2.4159794822335243,122.27976217582112,14.299952270136712,11.750966478509529,13.150296185307747
TG030601,-0.35068021963040036,0.20995814548361869,0.03720367677262949,0.04085403882701627,0.04288435662252472,0.032145773116055695,7.036048921446006,0.3111472230979427,0.14121759930127686,0.6420817206852808
TG030602,-0.05967694024244944,0.2303801954812592,0.05968875114955832,0.0538992022494514,0.028874045705424525,0.1349755620800092,1.701022023955981,0.3070471852474525,0.26186787373282844,0.2195844567861963
TG030603,-0.23832469327109201,0.3102132249623537,0.04111297761086906,0.04087868039546798,0.04368615395531984,-0.002137781725087691,6.021183003981908,0.3575562352053262,0.17179104546073298,0.5749295120291075
TG030604,0.036692539907692535,0.28750308558699633,0.06248154066319324,0.0516225415356167,0.033330620631345766,-0.03447513201917034,0.8447227027444613,0.12187638203139949,0.10339815918576459,0.09768577162078887
TG030605,-0.11690896784975416,0.34104208062802044,0.054797322571391506,0.03998441462590468,0.049864789464019676,0.012082458302237293,5.594817825726101,0.6044712326619317,0.20106703984476895,0.8440835636525571
